Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cell migration involved in sprouting angiogenesis (GO:0002042)	2/14	0.16459697841915386	0.7142333170688284	0	0	2.7288852503752214	4.9236058071249635	GREM1;KDR
neuromuscular process controlling balance (GO:0050885)	2/14	0.16459697841915386	0.7136264918206815	0	0	2.7288852503752214	4.9236058071249635	CDH23;MYO7A
regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031657)	2/14	0.16459697841915386	0.7130206968361139	0	0	2.7288852503752214	4.9236058071249635	CDKN2C;EGFR
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	2/14	0.16459697841915386	0.7124159294935897	0	0	2.7288852503752214	4.9236058071249635	JAG1;IL18
epiboly involved in wound healing (GO:0090505)	2/14	0.16459697841915386	0.7118121871804595	0	0	2.7288852503752214	4.9236058071249635	DDR1;PDPN
fatty acid transport (GO:0015908)	2/14	0.16459697841915386	0.7112094672929231	0	0	2.7288852503752214	4.9236058071249635	SLCO2A1;SLC27A6
regulation of gastrulation (GO:0010470)	2/14	0.16459697841915386	0.7106077672359917	0	0	2.7288852503752214	4.9236058071249635	CRB2;FOXA2
regulation of synapse organization (GO:0050807)	2/14	0.16459697841915386	0.7100070844234507	0	0	2.7288852503752214	4.9236058071249635	EPHA4;MEF2C
interleukin-6-mediated signaling pathway (GO:0070102)	2/14	0.16459697841915386	0.7094074162778228	0	0	2.7288852503752214	4.9236058071249635	STAT3;JAK2
positive regulation of calcium ion-dependent exocytosis (GO:0045956)	2/14	0.16459697841915386	0.7088087602303309	0	0	2.7288852503752214	4.9236058071249635	SCAMP5;CACNA1G
positive regulation of transporter activity (GO:0032411)	2/14	0.16459697841915386	0.7082111137208619	0	0	2.7288852503752214	4.9236058071249635	STK39;SGK3
negative regulation of cation transmembrane transport (GO:1904063)	2/14	0.16459697841915386	0.7076144741979293	0	0	2.7288852503752214	4.9236058071249635	KCNH2;STK39
ribonucleoside monophosphate biosynthetic process (GO:0009156)	2/14	0.16459697841915386	0.7070188391186382	0	0	2.7288852503752214	4.9236058071249635	RFK;LHPP
glucosamine-containing compound metabolic process (GO:1901071)	2/14	0.16459697841915386	0.7064242059486477	0	0	2.7288852503752214	4.9236058071249635	MGAT3;CHST2
gliogenesis (GO:0042063)	2/14	0.16459697841915386	0.7058305721621363	0	0	2.7288852503752214	4.9236058071249635	TGFB2;CDH2
negative regulation of Rho protein signal transduction (GO:0035024)	2/14	0.16459697841915386	0.705237935241765	0	0	2.7288852503752214	4.9236058071249635	KANK1;DLC1
regulation of cellular localization (GO:0060341)	4/41	0.1654881661100016	0.7084615030699146	0	0	1.8636289514757611	3.3523993581449485	PARD6B;MEF2C;SYN1;FOXA2
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	4/41	0.1654881661100016	0.7078676543665869	0	0	1.8636289514757611	3.3523993581449485	UBC;SPRY1;EGFR;PTPN3
positive regulation of mitotic nuclear division (GO:0045840)	4/41	0.1654881661100016	0.7072748003847054	0	0	1.8636289514757611	3.3523993581449485	EDN1;PDGFB;TGFA;IGF1
positive regulation of cytokine biosynthetic process (GO:0042108)	4/41	0.1654881661100016	0.7066829386270613	0	0	1.8636289514757611	3.3523993581449485	WNT5A;HSPB1;HMOX1;ZFPM1
JAK-STAT cascade (GO:0007259)	4/41	0.1654881661100016	0.7060920666047978	0	0	1.8636289514757611	3.3523993581449485	SOCS2;LYN;STAT3;JAK2
regulation of NF-kappaB import into nucleus (GO:0042345)	3/27	0.16569315336007323	0.7063760748508384	0	0	2.1224663058473947	3.815382945762308	NOV;BCL3;LGALS9
response to ketone (GO:1901654)	3/27	0.16569315336007323	0.7057864454060548	0	0	2.1224663058473947	3.815382945762308	TGFB2;TGFB3;SLIT3
regulation of viral entry into host cell (GO:0046596)	3/27	0.16569315336007323	0.7051977994966252	0	0	2.1224663058473947	3.815382945762308	PTX3;LGALS9;P4HB
fat-soluble vitamin metabolic process (GO:0006775)	3/27	0.16569315336007323	0.7046101346637114	0	0	2.1224663058473947	3.815382945762308	RBP2;VDR;LRP2
phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	3/27	0.16569315336007323	0.7040234484566642	0	0	2.1224663058473947	3.815382945762308	LPCAT4;MBOAT2;PLA2G6
cytoskeleton-dependent intracellular transport (GO:0030705)	3/27	0.16569315336007323	0.7034377384329897	0	0	2.1224663058473947	3.815382945762308	KIF5C;CCDC88C;DYNC1I1
monovalent inorganic cation homeostasis (GO:0055067)	3/27	0.16569315336007323	0.7028530021583156	0	0	2.1224663058473947	3.815382945762308	KCNH2;SCNN1A;SLC12A8
stress-activated protein kinase signaling cascade (GO:0031098)	6/71	0.16693326107065978	0.7075252751192499	0	0	1.614270148109286	2.889803754385374	MAP4K2;NRK;UBC;CCDC88C;STK39;MAP3K5
long-chain fatty acid metabolic process (GO:0001676)	5/56	0.16830402303140032	0.712743095045009	0	0	1.7055532814845136	3.0392674207620107	FADS2;ACOX1;CYP1B1;DAGLB;ABCD1
positive regulation of DNA biosynthetic process (GO:2000573)	5/56	0.16830402303140032	0.7121520974537611	0	0	1.7055532814845136	3.0392674207620107	GREM1;PARM1;MYC;PDGFB;KLF4
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	5/56	0.16830402303140032	0.7115620791460114	0	0	1.7055532814845136	3.0392674207620107	AIM2;MYC;PMAIP1;NOD1;MAP3K5
plasma membrane bounded cell projection organization (GO:0120036)	9/119	0.1714001041082974	0.7240519298548358	0	0	1.4447039560809996	2.5481033426871593	LYN;LIMA1;FLRT3;CDH11;PDPN;STMN2;TMEM108;STX3;PPP1R9A
positive regulation of lymphocyte proliferation (GO:0050671)	6/72	0.17464231540054623	0.7371379119015611	0	0	1.5918497293855458	2.777802146918492	VAV3;MEF2C;ANXA1;NCK2;IL18;IRS2
response to insulin (GO:0032868)	6/72	0.17464231540054623	0.7365287070156921	0	0	1.5918497293855458	2.777802146918492	GOT1;SORT1;INPP5K;IRS2;INHBB;IGF1
cellular response to peptide (GO:1901653)	4/42	0.1758668944240081	0.7410807285266007	0	0	1.8192568335834811	3.1619190462564575	EPHA4;CACNA2D1;NOD1;IGF1
phosphatidylinositol-mediated signaling (GO:0048015)	5/57	0.17712281987408596	0.7457572193213372	0	0	1.6756312940900484	2.900370129275333	EDN1;IRS2;PLCH1;IGF1;EZR
cellular iron ion homeostasis (GO:0006879)	5/57	0.17712281987408596	0.7451424153482775	0	0	1.6756312940900484	2.900370129275333	MYC;UBC;HMOX1;BMP6;ABCG2
positive regulation of cellular component biogenesis (GO:0044089)	7/88	0.17739336549358697	0.7456658518235374	0	0	1.5194929235043848	2.627789193938474	SMPD3;PTPRD;BHLHB9;SDC4;BDNF;CDC42EP2;EPHB2
positive regulation of lipid kinase activity (GO:0090218)	3/28	0.1788255756259207	0.7510674176288669	0	0	2.046663937781416	3.5230134794486307	KIT;PDGFB;FGFR3
negative regulation of myeloid leukocyte differentiation (GO:0002762)	3/28	0.1788255756259207	0.7504497635025273	0	0	2.046663937781416	3.5230134794486307	MAFB;MYC;ZFPM1
negative regulation of osteoblast differentiation (GO:0045668)	3/28	0.1788255756259207	0.7498331244199451	0	0	2.046663937781416	3.5230134794486307	GREM1;CHRD;TMEM64
regulation of protein transport (GO:0051223)	3/28	0.1788255756259207	0.7492174978810126	0	0	2.046663937781416	3.5230134794486307	RHBDF2;P3H1;DISP1
regulation of blood vessel diameter (GO:0097746)	3/28	0.1788255756259207	0.7486028813938255	0	0	2.046663937781416	3.5230134794486307	NPPB;PER2;HMOX1
phosphatidylcholine acyl-chain remodeling (GO:0036151)	3/28	0.1788255756259207	0.7479892724746502	0	0	2.046663937781416	3.5230134794486307	LPCAT4;MBOAT2;PLA2G6
response to hexose (GO:0009746)	3/28	0.1788255756259207	0.7473766686478897	0	0	2.046663937781416	3.5230134794486307	LPL;IRS2;IGF1
leukocyte cell-cell adhesion (GO:0007159)	3/28	0.1788255756259207	0.7467650674460501	0	0	2.046663937781416	3.5230134794486307	SELP;TNIP1;EZR
lysosomal transport (GO:0007041)	6/73	0.18249391399827955	0.7614607057507935	0	0	1.5700435687090315	2.670704485567812	SCARB2;GAK;EHD3;CCDC91;SORT1;RHOB
regulation of fat cell differentiation (GO:0045598)	6/73	0.18249391399827955	0.7608385973310625	0	0	1.5700435687090315	2.670704485567812	BMP2;SFRP2;WNT5A;TMEM64;ZFPM2;ZFPM1
negative regulation of cell cycle (GO:0045786)	6/73	0.18249391399827955	0.7602175045985473	0	0	1.5700435687090315	2.670704485567812	SLC9A3R1;HHEX;BMP2;PDCD4;RHOB;PTPN3
enzyme linked receptor protein signaling pathway (GO:0007167)	9/121	0.1833460228781017	0.763144171898004	0	0	1.420824551848256	2.410258461417921	NPPB;LYN;PTPRD;BDNF;FLT4;KDR;LIFR;JAK2;MTSS1
NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)	2/15	0.18367187652815128	0.7638774131403064	0	0	2.5469595670168736	4.316088871181488	NNMT;PTGIS
regulation of mRNA metabolic process (GO:1903311)	2/15	0.18367187652815128	0.7632553631296058	0	0	2.5469595670168736	4.316088871181488	SRPK3;CDK11B
fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)	2/15	0.18367187652815128	0.7626343254053345	0	0	2.5469595670168736	4.316088871181488	ACOX1;ABCD1
vitamin D metabolic process (GO:0042359)	2/15	0.18367187652815128	0.7620142974985008	0	0	2.5469595670168736	4.316088871181488	VDR;LRP2
positive regulation of mesonephros development (GO:0061213)	2/15	0.18367187652815128	0.7613952769481365	0	0	2.5469595670168736	4.316088871181488	WT1;SOX8
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)	2/15	0.18367187652815128	0.760777261301263	0	0	2.5469595670168736	4.316088871181488	SLC9A3R1;PDGFB
substrate-dependent cell migration (GO:0006929)	2/15	0.18367187652815128	0.7601602481128598	0	0	2.5469595670168736	4.316088871181488	SHTN1;VEGFC
regulation of establishment of cell polarity (GO:2000114)	2/15	0.18367187652815128	0.7595442349458315	0	0	2.5469595670168736	4.316088871181488	KANK1;SHTN1
regulation of tumor necrosis factor secretion (GO:1904467)	2/15	0.18367187652815128	0.7589292193709766	0	0	2.5469595670168736	4.316088871181488	WNT5A;LGALS9
intracellular lipid transport (GO:0032365)	2/15	0.18367187652815128	0.7583151989669548	0	0	2.5469595670168736	4.316088871181488	PRKAB2;MID1IP1
negative regulation of coagulation (GO:0050819)	2/15	0.18367187652815128	0.7577021713202555	0	0	2.5469595670168736	4.316088871181488	EDN1;SERPINE1
presynapse assembly (GO:0099054)	2/15	0.18367187652815128	0.7570901340251665	0	0	2.5469595670168736	4.316088871181488	PTPRD;WNT5A
dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	2/15	0.18367187652815128	0.7564790846837418	0	0	2.5469595670168736	4.316088871181488	CHST12;DCN
N-acetylglucosamine metabolic process (GO:0006044)	2/15	0.18367187652815128	0.755869020905771	0	0	2.5469595670168736	4.316088871181488	MGAT3;CHST2
fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)	2/15	0.18367187652815128	0.7552599403087478	0	0	2.5469595670168736	4.316088871181488	ACADVL;ACOX1
positive regulation of viral release from host cell (GO:1902188)	2/15	0.18367187652815128	0.754651840517839	0	0	2.5469595670168736	4.316088871181488	DDB1;CHMP4C
vasculature development (GO:0001944)	2/15	0.18367187652815128	0.7540447191658536	0	0	2.5469595670168736	4.316088871181488	FOXF1;FLT4
negative regulation of platelet activation (GO:0010544)	2/15	0.18367187652815128	0.7534385738932122	0	0	2.5469595670168736	4.316088871181488	C1QTNF1;PDGFB
negative regulation of cytokine production involved in immune response (GO:0002719)	2/15	0.18367187652815128	0.7528334023479165	0	0	2.5469595670168736	4.316088871181488	TGFB2;TGFB3
filopodium assembly (GO:0046847)	2/15	0.18367187652815128	0.7522292021855185	0	0	2.5469595670168736	4.316088871181488	EZR;VSTM5
monovalent inorganic anion homeostasis (GO:0055083)	2/15	0.18367187652815128	0.7516259710690907	0	0	2.5469595670168736	4.316088871181488	SFRP4;SLC12A8
positive regulation of exosomal secretion (GO:1903543)	2/15	0.18367187652815128	0.7510237066691955	0	0	2.5469595670168736	4.316088871181488	SMPD3;SDC4
negative regulation of mRNA processing (GO:0050686)	2/15	0.18367187652815128	0.750422406663856	0	0	2.5469595670168736	4.316088871181488	SAP18;RBMX
regulation of lymphocyte proliferation (GO:0050670)	2/15	0.18367187652815128	0.7498220687385249	0	0	2.5469595670168736	4.316088871181488	SOX11;AHR
positive regulation of protein export from nucleus (GO:0046827)	2/15	0.18367187652815128	0.749222690586056	0	0	2.5469595670168736	4.316088871181488	GAS6;RAPGEF3
membrane repolarization during cardiac muscle cell action potential (GO:0086013)	2/15	0.18367187652815128	0.7486242699066742	0	0	2.5469595670168736	4.316088871181488	KCNH2;ATP1B1
heparan sulfate proteoglycan biosynthetic process (GO:0015012)	2/15	0.18367187652815128	0.7480268044079458	0	0	2.5469595670168736	4.316088871181488	HS6ST1;HS6ST2
selective autophagy (GO:0061912)	2/15	0.18367187652815128	0.7474302918047496	0	0	2.5469595670168736	4.316088871181488	STBD1;SQSTM1
digestive tract morphogenesis (GO:0048546)	2/15	0.18367187652815128	0.7468347298192478	0	0	2.5469595670168736	4.316088871181488	FOXF1;SOX11
positive regulation of response to wounding (GO:1903036)	2/15	0.18367187652815128	0.7462401161808567	0	0	2.5469595670168736	4.316088871181488	KANK1;ANXA1
positive regulation of vasoconstriction (GO:0045907)	2/15	0.18367187652815128	0.745646448626218	0	0	2.5469595670168736	4.316088871181488	AVPR1A;ADRA1B
transport along microtubule (GO:0010970)	2/15	0.18367187652815128	0.7450537248991701	0	0	2.5469595670168736	4.316088871181488	COPG1;DYNC1I1
positive regulation of protein import (GO:1904591)	2/15	0.18367187652815128	0.7444619427507196	0	0	2.5469595670168736	4.316088871181488	ZIC1;ARHGEF5
positive regulation of cytokine production involved in immune response (GO:0002720)	2/15	0.18367187652815128	0.7438710999390127	0	0	2.5469595670168736	4.316088871181488	TRIM6;WNT5A
chloride transmembrane transport (GO:1902476)	5/58	0.18611163894577923	0.7531543961461629	0	0	1.646741099364358	2.7688446068185564	CLIC5;GABRA1;GABRE;SLC12A8;CFTR
regulation of telomerase activity (GO:0051972)	4/43	0.18645987508136205	0.7539657230904838	0	0	1.7769485351280514	2.9844547390107405	GREM1;PARM1;MYC;KLF4
regulation of protein modification process (GO:0031399)	4/43	0.18645987508136205	0.753368758939185	0	0	1.7769485351280514	2.9844547390107405	LYN;CCDC88C;HSPB1;PLXNB2
cellular protein modification process (GO:0006464)	59/1002	0.18821782628583572	0.7598699110258067	0	0	1.1247800483083499	1.8785573999730854	PRSS23;LOXL2;CDH2;B3GALT1;PIM1;PIM3;MAP3K9;MACROD2;JAK2;MAP3K6;MAP3K5;MAP4K2;ANXA1;KSR1;IGFBP4;FBXO2;P3H1;DUSP6;DDB1;B3GNT9;B3GNT7;RAB38;SGK3;GAS6;OBSL1;MATN3;RAB1A;PDGFB;STK39;KLHL13;FSTL1;EVPL;C3;SOCS2;WNT11;PTPRZ1;PSMB3;IRAK2;ST8SIA4;GPC3;LHPP;LYN;USP25;TGFB2;NEK6;CDC42BPG;KLHL22;PTPN13;CDK11B;PSMB8;PTPRD;PTPRB;BMP2;MEX3B;PTPN7;P4HB;BMPR1B;FBXL7;PTPN3
lymphocyte differentiation (GO:0030098)	6/74	0.1904825038038634	0.7684049145542411	0	0	1.5488267637264772	2.5682566904399162	LFNG;JAG2;HHEX;CHD7;KIT;DNAJB9
protein N-linked glycosylation (GO:0006487)	6/74	0.1904825038038634	0.7677979596454304	0	0	1.5488267637264772	2.5682566904399162	ST6GAL1;B4GALT1;GFPT2;B3GALT1;MAN1C1;SYVN1
acute inflammatory response (GO:0002526)	3/29	0.19222890591960717	0.7742258144496886	0	0	1.9760893192372295	3.2587064494634537	PLSCR1;VNN1;DLC1
lytic vacuole organization (GO:0080171)	3/29	0.19222890591960717	0.7736152262679459	0	0	1.9760893192372295	3.2587064494634537	GNPTAB;TFEB;MYO7A
positive regulation of phospholipid metabolic process (GO:1903727)	3/29	0.19222890591960717	0.7730056004001225	0	0	1.9760893192372295	3.2587064494634537	KIT;PDGFB;FGFR3
positive regulation of cell communication (GO:0010647)	3/29	0.19222890591960717	0.7723969345730358	0	0	1.9760893192372295	3.2587064494634537	RIMS2;EDN1;SOX11
regulation of lipid biosynthetic process (GO:0046890)	3/29	0.19222890591960717	0.7717892265206573	0	0	1.9760893192372295	3.2587064494634537	C3;PRKAB2;MID1IP1
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	3/29	0.19222890591960717	0.7711824739840845	0	0	1.9760893192372295	3.2587064494634537	SEC23A;SAR1B;SEC31A
regulation of fatty acid biosynthetic process (GO:0042304)	3/29	0.19222890591960717	0.7705766747115125	0	0	1.9760893192372295	3.2587064494634537	ACADVL;PRKAB2;MID1IP1
regulation of defense response to virus by virus (GO:0050690)	3/29	0.19222890591960717	0.7699718264582068	0	0	1.9760893192372295	3.2587064494634537	AP1B1;ELMO1;AP1S3
calcium ion import (GO:0070509)	3/29	0.19222890591960717	0.7693679269864748	0	0	1.9760893192372295	3.2587064494634537	SLC25A23;MCU;CACNA1G
regulation of cell morphogenesis (GO:0022604)	3/29	0.19222890591960717	0.768764974065639	0	0	1.9760893192372295	3.2587064494634537	SPARC;PDPN;ZMYM6
regulation of actin polymerization or depolymerization (GO:0008064)	3/29	0.19222890591960717	0.7681629654720089	0	0	1.9760893192372295	3.2587064494634537	CXCL12;WDR1;SSH3
regulation of receptor internalization (GO:0002090)	3/29	0.19222890591960717	0.7675618989888541	0	0	1.9760893192372295	3.2587064494634537	ATAD1;GREM1;SFRP4
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	4/44	0.19725219461388277	0.787003869518877	0	0	1.7365633411478685	2.818914983529409	MYBBP1A;ZMAT4;BCL3;PMAIP1
negative regulation of protein metabolic process (GO:0051248)	4/44	0.19725219461388277	0.7863890227458155	0	0	1.7365633411478685	2.818914983529409	EDN1;AZIN2;PTX3;EGFR
regulation of cytokine-mediated signaling pathway (GO:0001959)	7/91	0.1990590033530378	0.7929727510621014	0	0	1.4693997502020426	2.3718374828350126	IRAK2;PALM3;UBC;OTULIN;LIFR;JAK2;GAS6
Notch receptor processing (GO:0007220)	2/16	0.20304061354438688	0.8082030038354183	0	0	2.387774594078319	3.806946640950118	JAG2;JAG1
positive regulation of regulated secretory pathway (GO:1903307)	2/16	0.20304061354438688	0.8075730716422496	0	0	2.387774594078319	3.806946640950118	SCAMP5;CACNA1G
negative regulation of response to wounding (GO:1903035)	2/16	0.20304061354438688	0.806944120651874	0	0	2.387774594078319	3.806946640950118	EPHA4;SERPINE1
cytoplasmic sequestering of transcription factor (GO:0042994)	2/16	0.20304061354438688	0.8063161485735457	0	0	2.387774594078319	3.806946640950118	TMSB4X;MDFI
regulation of exosomal secretion (GO:1903541)	2/16	0.20304061354438688	0.8056891531236441	0	0	2.387774594078319	3.806946640950118	SMPD3;SDC4
leukocyte adhesion to vascular endothelial cell (GO:0061756)	2/16	0.20304061354438688	0.8050631320256458	0	0	2.387774594078319	3.806946640950118	SELP;GCNT1
ventricular cardiac muscle cell action potential (GO:0086005)	2/16	0.20304061354438688	0.804438083010098	0	0	2.387774594078319	3.806946640950118	KCNH2;ANK2
extracellular matrix assembly (GO:0085029)	2/16	0.20304061354438688	0.8038140038145898	0	0	2.387774594078319	3.806946640950118	GAS6;FBLN5
positive regulation of immune system process (GO:0002684)	2/16	0.20304061354438688	0.8031908921837257	0	0	2.387774594078319	3.806946640950118	TGFB2;LGALS9
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	2/16	0.20304061354438688	0.8025687458690985	0	0	2.387774594078319	3.806946640950118	IL18;LPL
dendritic spine morphogenesis (GO:0060997)	2/16	0.20304061354438688	0.8019475626292618	0	0	2.387774594078319	3.806946640950118	EPHB2;SHANK3
negative regulation of peptide hormone secretion (GO:0090278)	2/16	0.20304061354438688	0.8013273402297032	0	0	2.387774594078319	3.806946640950118	NOV;INHBB
regulation of protein homodimerization activity (GO:0043496)	2/16	0.20304061354438688	0.8007080764428178	0	0	2.387774594078319	3.806946640950118	MEF2C;NRG1
regulation of stem cell proliferation (GO:0072091)	2/16	0.20304061354438688	0.8000897690478813	0	0	2.387774594078319	3.806946640950118	FBLN1;SOX11
aorta morphogenesis (GO:0035909)	2/16	0.20304061354438688	0.7994724158310234	0	0	2.387774594078319	3.806946640950118	JAG1;ADAMTS9
embryonic heart tube development (GO:0035050)	2/16	0.20304061354438688	0.7988560145852014	0	0	2.387774594078319	3.806946640950118	APELA;TBX20
regulation of membrane repolarization (GO:0060306)	2/16	0.20304061354438688	0.7982405631101743	0	0	2.387774594078319	3.806946640950118	KCNH2;CACNA2D1
ruffle organization (GO:0031529)	2/16	0.20304061354438688	0.797626059212476	0	0	2.387774594078319	3.806946640950118	LIMA1;INPP5K
linoleic acid metabolic process (GO:0043651)	2/16	0.20304061354438688	0.7970125007053894	0	0	2.387774594078319	3.806946640950118	FADS2;ABCD1
neurotransmitter transport (GO:0006836)	2/16	0.20304061354438688	0.796399885408921	0	0	2.387774594078319	3.806946640950118	SLC38A1;SLC6A15
regulation of glucose transport (GO:0010827)	2/16	0.20304061354438688	0.7957882111497744	0	0	2.387774594078319	3.806946640950118	C3;INPP5K
positive regulation of response to endoplasmic reticulum stress (GO:1905898)	2/16	0.20304061354438688	0.7951774757613248	0	0	2.387774594078319	3.806946640950118	DDIT3;PMAIP1
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	2/16	0.20304061354438688	0.7945676770835938	0	0	2.387774594078319	3.806946640950118	SFRP2;CXCL12
positive regulation of epithelial cell apoptotic process (GO:1904037)	2/16	0.20304061354438688	0.7939588129632232	0	0	2.387774594078319	3.806946640950118	SFRP4;PDCD4
negative regulation of NF-kappaB import into nucleus (GO:0042347)	2/16	0.20304061354438688	0.7933508812534504	0	0	2.387774594078319	3.806946640950118	NOV;TMSB4X
lipopolysaccharide-mediated signaling pathway (GO:0031663)	2/16	0.20304061354438688	0.7927438798140828	0	0	2.387774594078319	3.806946640950118	LYN;IL18
leukocyte tethering or rolling (GO:0050901)	2/16	0.20304061354438688	0.7921378065114727	0	0	2.387774594078319	3.806946640950118	SELP;GCNT1
negative regulation of steroid biosynthetic process (GO:0010894)	2/16	0.20304061354438688	0.7915326592184921	0	0	2.387774594078319	3.806946640950118	BMP2;WNT4
guanosine-containing compound metabolic process (GO:1901068)	2/16	0.20304061354438688	0.7909284358145086	0	0	2.387774594078319	3.806946640950118	AK3;AK4
regulation of protein metabolic process (GO:0051246)	5/60	0.20456457354165866	0.7962570700099804	0	0	1.5918497293855458	2.5260611115919156	LTBP4;IGF2BP1;IGF2BP3;KLF4;KLF2
regulation of cellular component organization (GO:0051128)	10/141	0.20457209493694883	0.7956794210847942	0	0	1.354765727136635	2.149789433028933	SOCS2;SPARC;HIP1;ZMYM6;LTBP4;PLCE1;SGK3;STON2;CDK11B;ARFGAP1
regulation of vasoconstriction (GO:0019229)	3/30	0.2058725049625864	0.8001274888226036	0	0	1.9102196752626552	3.0190987769699147	PER2;AVPR1A;ADRA1B
negative regulation of Notch signaling pathway (GO:0045746)	3/30	0.2058725049625864	0.7995185637930582	0	0	1.9102196752626552	3.0190987769699147	LFNG;UBC;EGFR
regulation of embryonic development (GO:0045995)	3/30	0.2058725049625864	0.7989105648852308	0	0	1.9102196752626552	3.0190987769699147	CRB2;LFNG;FOXA2
MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	3/30	0.2058725049625864	0.7983034899879016	0	0	1.9102196752626552	3.0190987769699147	TNIP1;IRAK2;UBC
positive regulation of interleukin-8 production (GO:0032757)	4/45	0.20822886348433778	0.8068275553231402	0	0	1.6979730446779158	2.6643192171661134	AFAP1L2;DDIT3;SERPINE1;LGALS9
carboxylic acid biosynthetic process (GO:0046394)	4/45	0.20822886348433778	0.8062153948107554	0	0	1.6979730446779158	2.6643192171661134	CEMIP;UGP2;GOT1;ABCC5
negative regulation of immune response (GO:0050777)	4/45	0.20822886348433778	0.8056041625174948	0	0	1.6979730446779158	2.6643192171661134	LYN;TGFB2;NLRX1;NOD1
myeloid cell differentiation (GO:0030099)	4/45	0.20822886348433778	0.8049938563337694	0	0	1.6979730446779158	2.6643192171661134	LYN;KIT;JAK2;ZFPM1
positive regulation of viral life cycle (GO:1903902)	4/45	0.20822886348433778	0.8043844741563783	0	0	1.6979730446779158	2.6643192171661134	DDB1;CHMP4C;LGALS9;P4HB
dephosphorylation (GO:0016311)	9/125	0.20829411406819667	0.8040278850907773	0	0	1.3753581661891117	2.157667651266322	PTPRD;PTPRB;PTPRZ1;INPP5K;PTPN7;PTPN13;DUSP6;LHPP;PTPN3
organic anion transport (GO:0015711)	9/125	0.20829411406819667	0.8034201542630443	0	0	1.3753581661891117	2.157667651266322	SLC9A3R1;SLC4A8;SLC22A15;SLCO2A1;SLCO5A1;SLC16A2;SLC4A4;PLTP;CFTR
response to interleukin-1 (GO:0070555)	6/77	0.21521257555150167	0.8294786805432877	0	0	1.48848286384103	2.286501716703379	PTGIS;IRAK2;ANKRD1;LGALS9;TNFRSF11A;RBMX
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	6/77	0.21521257555150167	0.8288526588975946	0	0	1.48848286384103	2.286501716703379	UNC5B;SERPINE1;EYA4;HMOX1;FAS;IGF1
metal ion homeostasis (GO:0055065)	4/46	0.2193748761453226	0.8442458468850537	0	0	1.6610605871849176	2.519784476295656	KCNH2;SCNN1A;TMTC2;SLC12A8
regulation of defense response to virus by host (GO:0050691)	3/31	0.2197264341861084	0.8449615626614252	0	0	1.8485996857380533	2.801316179621002	TRIM6;AIM2;IFNLR1
beta-catenin-TCF complex assembly (GO:1904837)	3/31	0.2197264341861084	0.8443252964244813	0	0	1.8485996857380533	2.801316179621002	TLE4;TCF7L1;MYC
positive regulation of cation channel activity (GO:2001259)	3/31	0.2197264341861084	0.8436899876988045	0	0	1.8485996857380533	2.801316179621002	ANK2;EPHB2;SHANK3
protein localization to lysosome (GO:0061462)	3/31	0.2197264341861084	0.8430556343245948	0	0	1.8485996857380533	2.801316179621002	SCARB2;RNF128;SH3BP4
positive regulation of phospholipase C activity (GO:0010863)	3/31	0.2197264341861084	0.8424222341485433	0	0	1.8485996857380533	2.801316179621002	KIT;AVPR1A;EGFR
response to estradiol (GO:0032355)	3/31	0.2197264341861084	0.8417897850238072	0	0	1.8485996857380533	2.801316179621002	SOCS2;STAT3;EGFR
positive regulation of B cell proliferation (GO:0030890)	3/31	0.2197264341861084	0.8411582848099859	0	0	1.8485996857380533	2.801316179621002	VAV3;MEF2C;IRS2
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	3/31	0.2197264341861084	0.8405277313730969	0	0	1.8485996857380533	2.801316179621002	EDN1;KLF4;KLF2
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	3/31	0.2197264341861084	0.8398981225855514	0	0	1.8485996857380533	2.801316179621002	CCND2;PDGFB;EGFR
cellular transition metal ion homeostasis (GO:0046916)	7/94	0.22169203448349473	0.8467772844081388	0	0	1.4225040134934666	2.1429540624364662	MYC;UBC;HMOX1;SLC39A8;SLC30A1;BMP6;ABCG2
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	7/94	0.22169203448349473	0.8461439431333384	0	0	1.4225040134934666	2.1429540624364662	IMPACT;PSMB3;UBC;HMOX1;ATF3;KLF2;PSMB8
