Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RHO GTPases Activate Rhotekin and Rhophilins_Homo sapiens_R-HSA-5666185	3/9	0.5290316106872088	1.0	0	0	1.122523432676657	0.7147186320443957	TAX1BP3;RHPN2;RHOB
Adrenoceptors_Homo sapiens_R-HSA-390696	3/9	0.5290316106872088	1.0	0	0	1.122523432676657	0.7147186320443957	ADRB3;ADRB1;ADRA1B
Mitochondrial iron-sulfur cluster biogenesis_Homo sapiens_R-HSA-1362409	3/9	0.5290316106872088	1.0	0	0	1.122523432676657	0.7147186320443957	SLC25A28;FDXR;FXN
Pentose phosphate pathway (hexose monophosphate shunt)_Homo sapiens_R-HSA-71336	3/9	0.5290316106872088	1.0	0	0	1.122523432676657	0.7147186320443957	PGM2;PGD;DERA
Interleukin-19, 20, 22, 24_Homo sapiens_R-HSA-8854691	3/9	0.5290316106872088	1.0	0	0	1.122523432676657	0.7147186320443957	IL22RA1;IL10RB;IL20RB
Signalling to ERKs_Homo sapiens_R-HSA-187687	75/253	0.531038790071795	1.0	0	0	0.9982915903250904	0.631838922416398	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;JAK2;SPTAN1;DUSP4;PDGFRA;KSR1;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;CRK;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PLCG1;PSMF1;RPS27A;SPTBN1;MAPK3;KIDINS220;EGF;FN1;MAPK14;PSMB8;MAPK12;FGF16;MAPK11;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
Chromatin organization_Homo sapiens_R-HSA-4839726	67/226	0.5317756530168295	1.0	0	0	0.9983504865841066	0.6304918603201056	KDM5A;ATF2;KDM5B;KDM5C;PRDM9;HDAC10;KDM1A;KDM1B;ARID4B;IKBKAP;JADE2;CHD3;ACTB;ING3;KAT5;KAT7;JAK2;ARID2;ATXN7L3;KDM6A;KDM6B;BRD1;KDM2A;DNMT3A;PAX3;ARID5B;ARID1A;JMJD6;NCOR2;TAF6L;MORF4L1;KAT2A;BRMS1;MORF4L2;PADI3;PADI4;ENY2;SMARCD3;MEAF6;HIST1H2BJ;HDAC1;KMT2C;DOT1L;HDAC8;SAP30L;SMYD2;SAP18;TBL1X;DMAP1;MTA2;MBD3;SMARCE1;ATF7IP;KDM4A;CREBBP;KDM4C;TAF12;MCRS1;USP22;ELP5;SMARCA2;REST;TADA2A;YEATS2;KANSL1;KANSL2;TADA3
Chromatin modifying enzymes_Homo sapiens_R-HSA-3247509	67/226	0.5317756530168295	1.0	0	0	0.9983504865841066	0.6304918603201056	KDM5A;ATF2;KDM5B;KDM5C;PRDM9;HDAC10;KDM1A;KDM1B;ARID4B;IKBKAP;JADE2;CHD3;ACTB;ING3;KAT5;KAT7;JAK2;ARID2;ATXN7L3;KDM6A;KDM6B;BRD1;KDM2A;DNMT3A;PAX3;ARID5B;ARID1A;JMJD6;NCOR2;TAF6L;MORF4L1;KAT2A;BRMS1;MORF4L2;PADI3;PADI4;ENY2;SMARCD3;MEAF6;HIST1H2BJ;HDAC1;KMT2C;DOT1L;HDAC8;SAP30L;SMYD2;SAP18;TBL1X;DMAP1;MTA2;MBD3;SMARCE1;ATF7IP;KDM4A;CREBBP;KDM4C;TAF12;MCRS1;USP22;ELP5;SMARCA2;REST;TADA2A;YEATS2;KANSL1;KANSL2;TADA3
Resolution of D-Loop Structures_Homo sapiens_R-HSA-5693537	10/33	0.5350424805204415	1.0	0	0	1.0204758478878702	0.6382149146590566	RTEL1;RAD50;RAD51D;SLX4;EME1;KAT5;EXO1;XRCC2;TOP3A;NBN
E2F mediated regulation of DNA replication_Homo sapiens_R-HSA-113510	10/33	0.5350424805204415	1.0	0	0	1.0204758478878702	0.6382149146590566	PPP2CA;ORC5;PRIM2;ORC4;POLA2;CDC45;ORC1;PPP2R1A;CDC6;CDC25A
Viral mRNA Translation_Homo sapiens_R-HSA-192823	25/84	0.5358873581906395	1.0	0	0	1.0022530648898724	0.6252368250085162	RPL5;RPL30;RPLP1;RPLP0;RPL11;RPL9;RPL6;RPS15A;RPL35;RPL38;RPL37;RPS27A;RPL19;RPL21;RPS8;RPL23;RPL22;RPS6;RPL35A;RPL23A;RPL24;RPL27;RPL26;FAU;GRSF1
Peptide chain elongation_Homo sapiens_R-HSA-156902	25/84	0.5358873581906395	1.0	0	0	1.0022530648898724	0.6252368250085162	RPL5;RPL30;RPLP1;RPLP0;RPL11;RPL9;RPL6;RPS15A;RPL35;RPL38;RPL37;RPS27A;RPL19;RPL21;RPS8;RPL23;RPL22;RPS6;RPL35A;RPL23A;EEF2;RPL24;RPL27;RPL26;FAU
Synthesis of glycosylphosphatidylinositol (GPI)_Homo sapiens_R-HSA-162710	5/16	0.5394281750136939	1.0	0	0	1.0523657181343662	0.6495681466278038	DPM2;PIGO;PIGL;PIGW;PIGX
STING mediated induction of host immune responses_Homo sapiens_R-HSA-1834941	5/16	0.5394281750136939	1.0	0	0	1.0523657181343662	0.6495681466278038	XRCC6;TBK1;PRKDC;TMEM173;DTX4
GRB2 events in ERBB2 signaling_Homo sapiens_R-HSA-1963640	5/16	0.5394281750136939	1.0	0	0	1.0523657181343662	0.6495681466278038	BTC;EGF;NRG4;NRG1;EGFR
RHO GTPases activate CIT_Homo sapiens_R-HSA-5625900	5/16	0.5394281750136939	1.0	0	0	1.0523657181343662	0.6495681466278038	MYH9;MYH11;MYH10;CIT;RHOB
Formation of ATP by chemiosmotic coupling_Homo sapiens_R-HSA-163210	5/16	0.5394281750136939	1.0	0	0	1.0523657181343662	0.6495681466278038	ATP5S;ATP5C1;ATP5H;ATP5O;ATP5G1
Translation initiation complex formation_Homo sapiens_R-HSA-72649	17/57	0.541435692796296	1.0	0	0	1.0043630713422722	0.6162078565494513	EIF4A2;EIF4A1;RPS8;RPS6;RPS15A;EIF3L;EIF3I;EIF3G;EIF3H;EIF3E;PABPC1;FAU;RPS27A;EIF3D;EIF3A;EIF4G1;EIF3B
Pre-NOTCH Expression and Processing_Homo sapiens_R-HSA-1912422	17/57	0.541435692796296	1.0	0	0	1.0043630713422722	0.6162078565494513	CREBBP;POGLUT1;B4GALT1;MAML1;SEL1L;ATP2A3;ATP2A2;LFNG;KAT2A;TFDP2;AGO3;AGO4;TMED2;E2F3;ST3GAL6;MAML3;MAMLD1
Oxidative Stress Induced Senescence_Homo sapiens_R-HSA-2559580	27/91	0.5416935485541526	1.0	0	0	0.9991692093055959	0.6125455257566372	HIST1H2BJ;MAPK9;UBB;UBC;MAPK1;E2F3;RPS27A;MAP3K5;MAPK3;MAP4K4;KDM6B;MAP2K3;CBX8;MAP2K4;PHC2;CDKN2B;CDKN2C;CBX4;CDKN2A;FOS;MAPK14;MAPK11;AGO3;AGO4;MDM2;MAPKAPK5;TNIK
Dopamine Neurotransmitter Release Cycle_Homo sapiens_R-HSA-212676	7/23	0.5473732741079492	1.0	0	0	1.024912699400426	0.6176373051088457	UNC13B;SYT1;APBA1;LIN7C;SYN3;SYN1;SLC18A2
Gap-filling DNA repair synthesis and ligation in GG-NER_Homo sapiens_R-HSA-5696397	7/23	0.5473732741079492	1.0	0	0	1.024912699400426	0.6176373051088457	RFC4;RFC1;UBB;UBC;POLD2;LIG3;RPS27A
BBSome-mediated cargo-targeting to cilium_Homo sapiens_R-HSA-5620922	7/23	0.5473732741079492	1.0	0	0	1.024912699400426	0.6176373051088457	CCT2;MKKS;BBIP1;CCT8;BBS4;CCT5;CCT4
Mitotic Anaphase_Homo sapiens_R-HSA-68882	51/173	0.5536067734375685	1.0	0	0	0.9927519375695292	0.5870148555475466	NUP107;UBE2D1;SMC3;PSMD9;CDC23;PPP2R1A;PSMD2;PSMD3;CDC27;BANF1;SPDL1;NDEL1;NUDC;SEC13;ANAPC7;PPP2R5B;PPP2R5A;RANGAP1;INCENP;PSMA2;PSME3;PSME4;ANAPC4;ANAPC1;PAFAH1B1;PSMD12;PSMD11;ANAPC16;PSMD14;CDCA5;MIS12;CDCA8;HDAC8;ANAPC10;PSMB10;PSMA7;SKA2;PPP2CA;PSMB6;UBB;PSMB2;NUP85;PSMB3;UBC;PSMB1;NUP43;PSMF1;RPS27A;PSMB8;PSMC5;PSMC2
Gap junction trafficking and regulation_Homo sapiens_R-HSA-157858	9/30	0.554090892735893	1.0	0	0	1.0102710894089915	0.5964908631574161	TJP1;GJA1;GJB2;DAB2;GJB3;CLTC;GJA4;GJB5;CLTA
Activation of the pre-replicative complex_Homo sapiens_R-HSA-68962	9/30	0.554090892735893	1.0	0	0	1.0102710894089915	0.5964908631574161	ORC5;PRIM2;ORC4;POLA2;CDC45;DBF4;ORC1;MCM10;CDC6
VEGFR2 mediated cell proliferation_Homo sapiens_R-HSA-5218921	73/248	0.5599488536913891	1.0	0	0	0.9912606119201126	0.5748417750437532	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;KDR;JAK2;SPTAN1;DUSP4;PDGFRA;KSR1;PRKCD;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PLCG1;PSMF1;RPS27A;SPTBN1;MAPK3;EGF;FN1;PSMB8;VEGFA;FGF16;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
HDR through Single Strand Annealing (SSA)_Homo sapiens_R-HSA-5685938	11/37	0.5600255229973422	1.0	0	0	1.0011695480629645	0.5804509918055367	RAD52;RAD50;RFC4;KAT5;EXO1;TOP3A;HUS1;RAD17;RAD1;NBN;RAD9A
Constitutive Signaling by Aberrant PI3K in Cancer_Homo sapiens_R-HSA-2219530	18/61	0.5610041568143379	1.0	0	0	0.9937092682711391	0.5743907512741278	KLB;PDGFRA;IRS1;EGF;GAB1;PDGFB;IRS2;NRG1;FGF2;EGFR;FGF5;BTC;FGF16;NRG4;KIT;FGF18;FYN;FGFR3
Ca2+ pathway_Homo sapiens_R-HSA-4086398	18/61	0.5610041568143379	1.0	0	0	0.9937092682711391	0.5743907512741278	TCF7L1;FZD2;FZD5;FZD4;WNT5A;FZD6;NLK;GNG11;GNAO1;GNG3;PPP3R1;WNT11;GNAT2;AGO3;AGO4;GNB5;PLCB1;MAP3K7
The citric acid (TCA) cycle and respiratory electron transport_Homo sapiens_R-HSA-1428517	45/153	0.5612374471806078	1.0	0	0	0.9904618523617563	0.5721018650406482	ATP5S;COX19;NDUFB9;NDUFB8;COX16;NDUFB6;NDUFA12;TACO1;NDUFB4;NDUFB3;ATP5C1;ATP5H;ETFB;UQCR10;COX6A1;ATP5O;ATP5G1;SLC25A27;PDK4;PDK3;COX11;COX14;D2HGDH;NDUFV3;SLC16A3;NDUFV1;COX8A;PDHX;SURF1;NDUFA7;TIMMDC1;MDH2;IDH3G;NDUFA4;SDHC;LRPPRC;CS;NDUFS8;SCO1;NDUFAF6;NDUFAF7;NDUFAF4;NDUFS5;OGDH;ACO2
Phospholipase C-mediated cascade; FGFR3_Homo sapiens_R-HSA-5654227	13/44	0.5654012232823717	1.0	0	0	0.9949639516906734	0.5673480163493457	PDE1A;PRKCD;ADCY4;ADCY1;FGF2;ADCY6;FGF5;FGF16;ADCY9;CAMK4;FGF18;PLCG1;FGFR3
PLC beta mediated events_Homo sapiens_R-HSA-112043	13/44	0.5654012232823717	1.0	0	0	0.9949639516906734	0.5673480163493457	PDE1A;PRKCD;ADCY4;ADCY1;GNAI1;ADCY6;GNAO1;PLCB4;ADCY9;GNAT2;CAMK4;MAPK1;PLCB1
NGF signalling via TRKA from the plasma membrane_Homo sapiens_R-HSA-187037	110/374	0.567834913059898	1.0	0	0	0.9904618523617563	0.5605266766320661	ATF1;KLB;IRS1;IRS2;FGF2;FGF5;PSMD9;PPP2R1A;PSMD2;PSMD3;RPS6KA1;PIP4K2A;IER3;PDGFRA;MEF2C;PRKCD;PAQR3;TSC2;FRS3;RBX1;BTC;ADCY9;PSME3;PSME4;ADCYAP1R1;PSMD12;PSMD11;PSMD14;PDE1A;PDGFB;PHB;CSF2RA;FOXO1;RASGRP3;UBB;UBC;PLCG1;PSMF1;SPTBN1;FN1;FGF16;AGO3;AGO4;FGF18;MDM2;NF1;FGFR3;MAP3K11;PRR5;GSK3B;RASGRF2;ITGB3;PTEN;CLTA;ARRB2;AP2A2;DUSP16;DUSP10;JAK2;SPTAN1;DUSP4;DUSP3;KSR1;CHUK;GAB1;PPP2R5B;PPP2R5A;GFRA1;NRG1;SPTB;DUSP6;DNM3;CNKSR1;ADORA2A;PSMA2;NRG4;KIT;AKT1S1;CRK;ADCY4;ADCY1;ADCY6;PSMA7;EGFR;PSMB10;PPP2CA;PSMB6;MAPK7;PSMB2;PSMB3;PSMB1;MAPK1;FYN;RPS27A;MAPK3;KIDINS220;EGF;BAD;STAT3;AP2B1;MAPK14;PSMB8;MAPK12;MTOR;MAPK11;PSMC5;CAMK4;PSMC2;RPS6KB2;TEK
GRB2 events in EGFR signaling_Homo sapiens_R-HSA-179812	69/235	0.5694660819422112	1.0	0	0	0.988775959847098	0.5567362917015789	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;JAK2;SPTAN1;DUSP4;PDGFRA;KSR1;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PSMF1;RPS27A;SPTBN1;MAPK3;EGF;FN1;PSMB8;FGF16;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
SHC1 events in EGFR signaling_Homo sapiens_R-HSA-180336	69/235	0.5694660819422112	1.0	0	0	0.988775959847098	0.5567362917015789	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;JAK2;SPTAN1;DUSP4;PDGFRA;KSR1;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PSMF1;RPS27A;SPTBN1;MAPK3;EGF;FN1;PSMB8;FGF16;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
SOS-mediated signalling_Homo sapiens_R-HSA-112412	69/235	0.5694660819422112	1.0	0	0	0.988775959847098	0.5567362917015789	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;JAK2;SPTAN1;DUSP4;PDGFRA;KSR1;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PSMF1;RPS27A;SPTBN1;MAPK3;EGF;FN1;PSMB8;FGF16;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
SHC1 events in ERBB4 signaling_Homo sapiens_R-HSA-1250347	69/235	0.5694660819422112	1.0	0	0	0.988775959847098	0.5567362917015789	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;JAK2;SPTAN1;DUSP4;PDGFRA;KSR1;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PSMF1;RPS27A;SPTBN1;MAPK3;EGF;FN1;PSMB8;FGF16;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
RAF/MAP kinase cascade_Homo sapiens_R-HSA-5673001	69/235	0.5694660819422112	1.0	0	0	0.988775959847098	0.5567362917015789	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;JAK2;SPTAN1;DUSP4;PDGFRA;KSR1;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PSMF1;RPS27A;SPTBN1;MAPK3;EGF;FN1;PSMB8;FGF16;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
Dissolution of Fibrin Clot_Homo sapiens_R-HSA-75205	4/13	0.5698926221056506	1.0	0	0	1.0361754763169144	0.5826490532418028	SERPINB2;SERPINE1;PLAT;SERPINB8
Retrograde neurotrophin signalling_Homo sapiens_R-HSA-177504	4/13	0.5698926221056506	1.0	0	0	1.0361754763169144	0.5826490532418028	DNM3;CLTA;AP2B1;AP2A2
Activation of DNA fragmentation factor_Homo sapiens_R-HSA-211227	4/13	0.5698926221056506	1.0	0	0	1.0361754763169144	0.5826490532418028	DFFB;DFFA;KPNB1;KPNA1
Apoptosis induced DNA fragmentation_Homo sapiens_R-HSA-140342	4/13	0.5698926221056506	1.0	0	0	1.0361754763169144	0.5826490532418028	DFFB;DFFA;KPNB1;KPNA1
Assembly Of The HIV Virion_Homo sapiens_R-HSA-175474	4/13	0.5698926221056506	1.0	0	0	1.0361754763169144	0.5826490532418028	UBB;UBC;VPS37C;RPS27A
FGFR2c ligand binding and activation_Homo sapiens_R-HSA-190375	4/13	0.5698926221056506	1.0	0	0	1.0361754763169144	0.5826490532418028	FGF5;FGF16;FGF18;FGF2
Neurotransmitter Release Cycle_Homo sapiens_R-HSA-112310	15/51	0.57035071905862	1.0	0	0	0.9904618523617563	0.5561481045301822	UNC13B;HSPA8;SYT1;MAOA;SLC1A1;SLC1A2;ABAT;SYN3;SLC1A6;LIN7C;SYN1;ALDH5A1;ARL6IP5;APBA1;SLC18A2
Nuclear Receptor transcription pathway_Homo sapiens_R-HSA-383280	15/51	0.57035071905862	1.0	0	0	0.9904618523617563	0.5561481045301822	ESRRA;VDR;NR1I3;NR1H2;RORC;NR1H4;RORA;RORB;NR2C1;ESR1;NRBP1;NR3C2;AR;NRBF2;PPARA
VEGFA-VEGFR2 Pathway_Homo sapiens_R-HSA-4420097	94/320	0.571458793762159	1.0	0	0	0.9892237750463042	0.5535329245613839	CYFIP2;KLB;PRR5;IRS1;RASGRF2;ITGB3;CTNND1;HSPB1;IRS2;ARRB2;SHB;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;KDR;NCK2;JAK2;SPTAN1;DUSP4;VAV3;PDGFRA;KSR1;PRKCD;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FRS3;SPTB;DUSP6;VAV2;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;ELMO1;CRK;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;CDC42;PSMB2;UBB;PSMB3;PSMB1;UBC;PTK2B;MAPK1;FYN;PLCG1;PSMF1;RPS27A;WASF1;PAK2;WASF2;SPTBN1;MAPK3;JUP;EGF;FN1;MAPK14;PSMB8;MAPK12;MTOR;VEGFA;FGF16;MAPK11;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11;BCAR1
Chondroitin sulfate biosynthesis_Homo sapiens_R-HSA-2022870	6/20	0.5719419155576833	1.0	0	0	1.0102710894089915	0.56445647986496	CSGALNACT1;CHST7;CHST12;CHST15;CSPG5;DCN
Lagging Strand Synthesis_Homo sapiens_R-HSA-69186	6/20	0.5719419155576833	1.0	0	0	1.0102710894089915	0.56445647986496	PRIM2;FEN1;POLA2;RFC4;RFC1;POLD2
Synthesis of PC_Homo sapiens_R-HSA-1483191	6/20	0.5719419155576833	1.0	0	0	1.0102710894089915	0.56445647986496	PCYT1A;CHKB;SLC44A1;SLC44A2;ABHD3;PEMT
Mitotic Metaphase and Anaphase_Homo sapiens_R-HSA-2555396	51/174	0.5730087319288455	1.0	0	0	0.9870464666639571	0.5496410923735144	NUP107;UBE2D1;SMC3;PSMD9;CDC23;PPP2R1A;PSMD2;PSMD3;CDC27;BANF1;SPDL1;NDEL1;NUDC;SEC13;ANAPC7;PPP2R5B;PPP2R5A;RANGAP1;INCENP;PSMA2;PSME3;PSME4;ANAPC4;ANAPC1;PAFAH1B1;PSMD12;PSMD11;ANAPC16;PSMD14;CDCA5;MIS12;CDCA8;HDAC8;ANAPC10;PSMB10;PSMA7;SKA2;PPP2CA;PSMB6;UBB;PSMB2;NUP85;PSMB3;UBC;PSMB1;NUP43;PSMF1;RPS27A;PSMB8;PSMC5;PSMC2
SUMO is transferred from E1 to E2 (UBE2I, UBC9)_Homo sapiens_R-HSA-3065678	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	UBE2I;SUMO3
GDP-fucose biosynthesis_Homo sapiens_R-HSA-6787639	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	TSTA3;SLC35C1
Synthesis of Dolichyl-phosphate_Homo sapiens_R-HSA-446199	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	DOLPP1;DHDDS
Telomere Extension By Telomerase_Homo sapiens_R-HSA-171319	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	NHP2;WRAP53
DNA replication initiation_Homo sapiens_R-HSA-68952	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	PRIM2;POLA2
Telomere C-strand synthesis initiation_Homo sapiens_R-HSA-174430	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	PRIM2;POLA2
Negative feedback regulation of MAPK pathway_Homo sapiens_R-HSA-5674499	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	MAPK1;MAPK3
Fibronectin matrix formation_Homo sapiens_R-HSA-1566977	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	CEACAM1;FN1
Proton-coupled monocarboxylate transport_Homo sapiens_R-HSA-433692	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	EMB;SLC16A3
RSK activation_Homo sapiens_R-HSA-444257	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	RPS6KA1;MAPK1
Activation of TRKA receptors_Homo sapiens_R-HSA-187015	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	ADCYAP1R1;ADORA2A
p75NTR negatively regulates cell cycle via SC1_Homo sapiens_R-HSA-193670	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	PRDM4;HDAC1
Choline catabolism_Homo sapiens_R-HSA-6798163	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	SLC44A1;ALDH7A1
Acyl chain remodeling of CL_Homo sapiens_R-HSA-1482798	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	HADHB;PLA2G6
Beta-oxidation of very long chain fatty acids_Homo sapiens_R-HSA-390247	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	ACOX1;ABCD1
Heme degradation_Homo sapiens_R-HSA-189483	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	HMOX1;BLVRA
Synthesis of Lipoxins (LX)_Homo sapiens_R-HSA-2142700	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	ALOX12;PTGR1
Synthesis of 12-eicosatetraenoic acid derivatives_Homo sapiens_R-HSA-2142712	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	GPX1;ALOX12
Pyrimidine biosynthesis_Homo sapiens_R-HSA-500753	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	CAD;UMPS
Synthesis of wybutosine at G37 of tRNA(Phe)_Homo sapiens_R-HSA-6782861	2/6	0.5732360557658795	1.0	0	0	1.122523432676657	0.6246367878028312	TYW5;TYW1
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_Homo sapiens_R-HSA-72662	17/58	0.5749606760695049	1.0	0	0	0.9870464666639571	0.5462844499220489	EIF4A2;EIF4A1;RPS8;RPS6;RPS15A;EIF3L;EIF3I;EIF3G;EIF3H;EIF3E;PABPC1;FAU;RPS27A;EIF3D;EIF3A;EIF4G1;EIF3B
Keratan sulfate biosynthesis_Homo sapiens_R-HSA-2022854	8/27	0.5752038997932045	1.0	0	0	0.9977986068236951	0.5518132547142417	B4GALT3;B4GALT1;B3GNT7;ST3GAL6;FMOD;B4GALT6;CHST2;B4GALT4
Platelet calcium homeostasis_Homo sapiens_R-HSA-418360	8/27	0.5752038997932045	1.0	0	0	0.9977986068236951	0.5518132547142417	P2RX7;P2RX4;STIM1;P2RX3;ATP2A3;ATP2A2;SRI;SLC8A1
Effects of PIP2 hydrolysis_Homo sapiens_R-HSA-114508	8/27	0.5752038997932045	1.0	0	0	0.9977986068236951	0.5518132547142417	ABHD12;DGKE;DAGLA;PRKCH;PRKCD;RASGRP2;DAGLB;DGKI
RORA activates gene expression_Homo sapiens_R-HSA-1368082	8/27	0.5752038997932045	1.0	0	0	0.9977986068236951	0.5518132547142417	SREBF1;CREBBP;CPT1A;SMARCD3;TGS1;RORA;TBL1X;PPARA
Signaling by WNT in cancer_Homo sapiens_R-HSA-4791275	10/34	0.5788032943965328	1.0	0	0	0.9904618523617563	0.5415772039964227	AMER1;PPP2CA;GSK3B;TNKS2;FZD5;PPP2R1A;FZD4;FZD6;PPP2R5B;PPP2R5A
EGFR interacts with phospholipase C-gamma_Homo sapiens_R-HSA-212718	10/34	0.5788032943965328	1.0	0	0	0.9904618523617563	0.5415772039964227	ADCY9;EGF;PDE1A;CAMK4;PRKCD;ADCY4;ADCY1;PLCG1;EGFR;ADCY6
