	NGenes	Direction	PValue	FDR
MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_UP	11	Up	0.244939687370384	0.536668272569883
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN	37	Up	0.245051048538996	0.536668272569883
BIOCARTA_CDK5_PATHWAY	11	Down	0.245076801921045	0.536668272569883
NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON	4	Down	0.245079263725119	0.536668272569883
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN	22	Down	0.24519518341215	0.536674908812781
REACTOME_XENOBIOTICS	3	Up	0.245898797729181	0.537967273080777
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	112	Down	0.246225023429329	0.538433192908477
PID_BETA_CATENIN_NUC_PATHWAY	64	Down	0.246365001965699	0.538491595101118
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY	22	Down	0.246491971961662	0.538521523302271
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN	24	Down	0.246611894213838	0.538536033574912
ALONSO_METASTASIS_EMT_DN	5	Up	0.246900301290572	0.538788334088004
XU_AKT1_TARGETS_6HR	21	Up	0.246954097597341	0.538788334088004
MATTIOLI_MULTIPLE_MYELOMA_SUBGROUPS	10	Down	0.247134776127367	0.538935195279588
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP	23	Up	0.247411945879921	0.539089671276576
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	61	Up	0.247432406967919	0.539089671276576
ENGELMANN_CANCER_PROGENITORS_UP	42	Down	0.247698637200856	0.53910771047644
LIAN_LIPA_TARGETS_6M	37	Up	0.247766839357416	0.53910771047644
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN	45	Down	0.247904732181513	0.53910771047644
ABDULRAHMAN_KIDNEY_CANCER_VHL_UP	4	Up	0.248013562637759	0.53910771047644
YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN	8	Up	0.24806380456785	0.53910771047644
GALIE_TUMOR_ANGIOGENESIS	7	Down	0.248211499671048	0.53910771047644
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	8	Up	0.248259617282214	0.53910771047644
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	29	Down	0.24834789355141	0.53910771047644
LU_TUMOR_VASCULATURE_DN	8	Down	0.248564245653589	0.539209739849852
PENG_GLUCOSE_DEPRIVATION_DN	150	Down	0.248621739535312	0.539209739849852
JIANG_HYPOXIA_VIA_VHL	33	Down	0.248738550232145	0.539217085181768
BIOCARTA_CK1_PATHWAY	13	Down	0.249031369408334	0.53948362984512
QI_PLASMACYTOMA_UP	183	Down	0.249088466030719	0.53948362984512
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2	6	Down	0.249384862029008	0.539876019629879
PID_IL6_7_PATHWAY	43	Up	0.249496763804553	0.539876019629879
GAVIN_FOXP3_TARGETS_CLUSTER_T4	79	Down	0.249744027416322	0.540165198515558
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	39	Down	0.250141879673235	0.540779670744229
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP	2	Up	0.250433195004741	0.540989420574059
GAVIN_PDE3B_TARGETS	11	Down	0.250466494464347	0.540989420574059
WANG_CISPLATIN_RESPONSE_AND_XPC_DN	204	Up	0.250630806915429	0.541098481415055
NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER	15	Up	0.250822329233357	0.541266161223504
WEBER_METHYLATED_HCP_IN_FIBROBLAST_UP	3	Down	0.251089370096985	0.541351774262175
ZHAN_MULTIPLE_MYELOMA_SPIKED	15	Down	0.25108974805387	0.541351774262175
ELVIDGE_HIF2A_TARGETS_UP	4	Up	0.25181329406589	0.542665639161035
KANG_CISPLATIN_RESISTANCE_DN	7	Down	0.252285257840643	0.543304827475543
CHEBOTAEV_GR_TARGETS_DN	93	Down	0.252338464254522	0.543304827475543
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	22	Down	0.252609475525941	0.543642121616262
BIOCARTA_IL3_PATHWAY	13	Up	0.252797424208295	0.543649011248746
REACTOME_MTORC1_MEDIATED_SIGNALLING	11	Down	0.252845574643969	0.543649011248746
BIOCARTA_ECM_PATHWAY	22	Down	0.25295574524237	0.543649011248746
HOFMANN_CELL_LYMPHOMA_DN	28	Up	0.253278679117476	0.543881206672685
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	132	Up	0.253384055345922	0.543881206672685
LIU_CMYB_TARGETS_DN	7	Down	0.253406998901977	0.543881206672685
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	6	Up	0.253585171542597	0.544018007903207
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	2	Down	0.25395663863479	0.544535855190533
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	35	Down	0.254055642998023	0.544535855190533
RICKMAN_METASTASIS_DN	212	Down	0.254529605971652	0.545305879580547
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP	4	Down	0.255307651280822	0.546726384769833
GOZGIT_ESR1_TARGETS_UP	103	Down	0.255882288914539	0.54757018715392
SHEPARD_BMYB_MORPHOLINO_UP	177	Down	0.256020148550881	0.54757018715392
KEGG_HEDGEHOG_SIGNALING_PATHWAY	40	Down	0.256047228868987	0.54757018715392
BIOCARTA_WNT_PATHWAY	24	Down	0.256312048761229	0.547599458133215
OXFORD_RALA_AND_RALB_TARGETS_UP	9	Down	0.256360668110544	0.547599458133215
ZHAN_MULTIPLE_MYELOMA_CD1_DN	37	Down	0.256406477451522	0.547599458133215
NAKAJIMA_EOSINOPHIL	11	Down	0.256836526344437	0.548271596875371
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	13	Down	0.257061495218106	0.548505542310088
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_UP	5	Up	0.257336248118379	0.548845456955932
DORN_ADENOVIRUS_INFECTION_48HR_DN	38	Down	0.257512364277224	0.548974789136289
CHESLER_BRAIN_HIGHEST_GENETIC_VARIANCE	28	Down	0.257946669801105	0.549654176707509
KYNG_DNA_DAMAGE_DN	168	Down	0.258075702948337	0.549682747229566
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	47	Up	0.258211748697361	0.549726221812475
ST_P38_MAPK_PATHWAY	37	Up	0.258437087537953	0.549918536726542
GHANDHI_BYSTANDER_IRRADIATION_UP	53	Up	0.258533430707577	0.549918536726542
LEE_LIVER_CANCER_MYC_TGFA_UP	50	Up	0.259078367265099	0.550472297763756
HUMMEL_BURKITTS_LYMPHOMA_DN	12	Up	0.259130452027983	0.550472297763756
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	272	Down	0.259141144803383	0.550472297763756
PID_HEDGEHOG_2PATHWAY	19	Down	0.260210950917246	0.552105898563634
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP	12	Up	0.2602519648919	0.552105898563634
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	32	Down	0.260258586176084	0.552105898563634
TERAMOTO_OPN_TARGETS_CLUSTER_4	12	Down	0.260439420426212	0.552243088628997
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	16	Down	0.26060618255263	0.5523503307424
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	273	Up	0.260789098121969	0.5524248097451
PID_TXA2PATHWAY	44	Down	0.26087372694105	0.5524248097451
LIU_PROSTATE_CANCER_UP	77	Up	0.261166853321422	0.552799296834389
DISTECHE_ESCAPED_FROM_X_INACTIVATION	12	Down	0.261343487439208	0.552926986776145
PID_AMB2_NEUTROPHILS_PATHWAY	31	Down	0.261952229944519	0.553968372400465
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_DN	11	Down	0.262521448993236	0.554841735962873
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	221	Down	0.262598633974856	0.554841735962873
COURTOIS_SENESCENCE_TRIGGERS	6	Down	0.263065065933244	0.555580330273941
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP	37	Down	0.263450473984592	0.556147226164632
PLASARI_NFIC_TARGETS_BASAL_UP	19	Down	0.26370913824481	0.556446179856115
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	79	Down	0.264326867280782	0.557502185915191
BIOCARTA_P27_PATHWAY	13	Down	0.26527018565767	0.559062538704728
NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_UP	15	Down	0.265403348167365	0.559062538704728
MANTOVANI_NFKB_TARGETS_UP	32	Down	0.265419467786405	0.559062538704728
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1A	14	Down	0.26561049945615	0.559217145444878
KIM_WT1_TARGETS_12HR_UP	146	Up	0.265743584481246	0.559249668270846
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	21	Down	0.266212372142358	0.559790930869478
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	125	Down	0.266236284117772	0.559790930869478
PID_NFAT_TFPATHWAY	30	Up	0.266751255625172	0.560309108172254
BIOCARTA_P53_PATHWAY	16	Up	0.26679076672956	0.560309108172254
HO_LIVER_CANCER_VASCULAR_INVASION	10	Down	0.266836310665121	0.560309108172254
UDAYAKUMAR_MED1_TARGETS_DN	215	Up	0.267302015805521	0.56103919785406
CHEN_HOXA5_TARGETS_6HR_DN	6	Down	0.267549338649298	0.561237842274012
GALLUZZI_PERMEABILIZE_MITOCHONDRIA	39	Down	0.267701916437352	0.561237842274012
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	10	Down	0.267750825889242	0.561237842274012
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP	171	Up	0.268083648229535	0.561687820045488
BAE_BRCA1_TARGETS_UP	67	Up	0.268245678362741	0.561779715831045
MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_2	8	Up	0.26840057294124	0.561853214073676
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	21	Up	0.268517143957802	0.561853214073676
PID_CASPASE_PATHWAY	47	Up	0.269085404390281	0.562709637439297
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR	3	Up	0.269266868978101	0.562709637439297
REACTOME_SYNTHESIS_OF_PE	10	Up	0.269281536637443	0.562709637439297
GRUETZMANN_PANCREATIC_CANCER_DN	155	Up	0.269495004676238	0.562727589705026
LEE_CALORIE_RESTRICTION_NEOCORTEX_DN	73	Down	0.269526866167089	0.562727589705026
SMID_BREAST_CANCER_ERBB2_UP	94	Up	0.270000141036416	0.563468248677402
BIOCARTA_CREB_PATHWAY	26	Down	0.270304198213599	0.563644767373811
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	125	Down	0.270321848887734	0.563644767373811
CHESLER_BRAIN_D6MIT150_QTL_TRANS	3	Down	0.270937393981478	0.564129567185389
BIOCARTA_STATHMIN_PATHWAY	14	Down	0.271063834249219	0.564129567185389
BROWNE_HCMV_INFECTION_20HR_UP	217	Up	0.271133423982789	0.564129567185389
ITO_PTTG1_TARGETS_UP	9	Down	0.271173756997885	0.564129567185389
MATZUK_EARLY_ANTRAL_FOLLICLE	12	Down	0.271175054405962	0.564129567185389
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12	11	Down	0.271361811904521	0.564129567185389
ZHAN_MULTIPLE_MYELOMA_CD2_UP	31	Down	0.271385006342656	0.564129567185389
PID_RB_1PATHWAY	57	Down	0.272217376898515	0.565612504272526
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	11	Up	0.27347143178513	0.567969937399086
BIOCARTA_MITOCHONDRIA_PATHWAY	21	Up	0.273972462477211	0.568762046557495
TSAI_DNAJB4_TARGETS_DN	6	Down	0.274389791214943	0.568989805919484
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	33	Up	0.27441622179259	0.568989805919484
MANN_RESPONSE_TO_AMIFOSTINE_UP	19	Up	0.274441233692338	0.568989805919484
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	24	Down	0.274869345301278	0.569598130182837
JISON_SICKLE_CELL_DISEASE_UP	154	Up	0.274974276140011	0.569598130182837
EPPERT_HSC_R	94	Up	0.275354944472544	0.570138243041147
PID_TCR_JNK_PATHWAY	11	Up	0.27621585058661	0.571465560752113
KEGG_N_GLYCAN_BIOSYNTHESIS	44	Up	0.276236402736297	0.571465560752113
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_6	5	Down	0.276455355638991	0.571669752373973
LENAOUR_DENDRITIC_CELL_MATURATION_DN	92	Down	0.277127467088703	0.572734174997375
REACTOME_NETRIN1_SIGNALING	28	Down	0.277211051045217	0.572734174997375
BILANGES_SERUM_SENSITIVE_VIA_TSC1	17	Down	0.277882977095867	0.573873011778346
HEDENFALK_BREAST_CANCER_HEREDITARY_VS_SPORADIC	48	Down	0.278014413690625	0.573895146628411
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP	9	Down	0.278470435008852	0.574529475208854
BIOCARTA_CASPASE_PATHWAY	19	Up	0.278610326206965	0.574529475208854
KORKOLA_CHORIOCARCINOMA	1	Down	0.278684259535468	0.574529475208854
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	8	Down	0.279011167314452	0.57495409163975
VERHAAK_AML_WITH_NPM1_MUTATED_UP	123	Down	0.279838838892702	0.576409809400305
MELLMAN_TUT1_TARGETS_DN	41	Up	0.280544611102013	0.577613287647886
MORI_SMALL_PRE_BII_LYMPHOCYTE_DN	69	Down	0.280709646217067	0.577688521576297
REACTOME_EGFR_DOWNREGULATION	23	Down	0.280942037471808	0.577688521576297
WOOD_EBV_EBNA1_TARGETS_UP	94	Down	0.281047436511942	0.577688521576297
BROWNE_HCMV_INFECTION_16HR_UP	205	Up	0.281201679967972	0.577688521576297
PEREZ_TP53_TARGETS	862	Up	0.281288798924492	0.577688521576297
KANG_IMMORTALIZED_BY_TERT_DN	60	Up	0.28131024977895	0.577688521576297
LINDSTEDT_DENDRITIC_CELL_MATURATION_A	45	Up	0.281465489490436	0.577719093079015
BIOCARTA_SARS_PATHWAY	8	Down	0.281630114063015	0.577719093079015
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	88	Down	0.281904637308858	0.577719093079015
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	5	Up	0.281920329796974	0.577719093079015
LINDVALL_IMMORTALIZED_BY_TERT_DN	62	Down	0.281932750513949	0.577719093079015
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	81	Up	0.282100832410867	0.577814458113427
PID_FAK_PATHWAY	57	Down	0.282707374153239	0.578807431836563
LIU_IL13_MEMORY_MODEL_DN	5	Up	0.282943742023922	0.579041992932297
KEGG_CARDIAC_MUSCLE_CONTRACTION	49	Down	0.28475755896313	0.582503199359174
AUJLA_IL22_AND_IL17A_SIGNALING	3	Down	0.284903872871342	0.582551832959295
STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN	37	Down	0.285113577743738	0.582729986497734
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	119	Up	0.285310344433284	0.582881554549133
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	381	Down	0.285598753165938	0.582943756660128
CHEN_LIVER_METABOLISM_QTL_CIS	65	Up	0.285661663396094	0.582943756660128
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN	21	Down	0.285708656503597	0.582943756660128
SAGIV_CD24_TARGETS_DN	42	Up	0.285850932210093	0.582983840294629
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	121	Up	0.286062295050368	0.583164730132697
IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS	6	Up	0.286319767071599	0.583214276923406
BOYLAN_MULTIPLE_MYELOMA_PCA1_DN	7	Down	0.286404831672728	0.583214276923406
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	20	Up	0.28645463538413	0.583214276923406
PASTURAL_RIZ1_TARGETS_UP	8	Down	0.28667146578032	0.583405885410806
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP	15	Up	0.28689633394196	0.583613680599092
ST_STAT3_PATHWAY	9	Up	0.287276694077492	0.584137469480068
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	9	Up	0.287663792414637	0.584674505831204
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN	134	Up	0.287856869942353	0.584816905857241
KEGG_ONE_CARBON_POOL_BY_FOLATE	15	Down	0.288274287644344	0.585056846536593
BURTON_ADIPOGENESIS_12	35	Up	0.288360169138924	0.585056846536593
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	27	Down	0.288455807221247	0.585056846536593
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	9	Down	0.288467237753844	0.585056846536593
NEMETH_INFLAMMATORY_RESPONSE_LPS_UP	73	Up	0.2888500457881	0.585583419051867
REACTOME_SEROTONIN_RECEPTORS	5	Down	0.289021748398005	0.585681752721277
REACTOME_SIGNALING_BY_HIPPO	20	Down	0.29047811347274	0.588382169343591
BIOCARTA_IGF1MTOR_PATHWAY	20	Down	0.291190389783941	0.589179711159525
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	31	Down	0.291364799854177	0.589179711159525
PID_PI3KCI_AKT_PATHWAY	35	Up	0.291384588108039	0.589179711159525
LUCAS_HNF4A_TARGETS_DN	4	Up	0.291407081526312	0.589179711159525
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	120	Up	0.291491518857216	0.589179711159525
LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	73	Down	0.291715951529363	0.589382759698509
SEMBA_FHIT_TARGETS_DN	9	Down	0.291888507652935	0.589480868896369
NABA_MATRISOME_ASSOCIATED	353	Down	0.29243177864514	0.59009626886073
SCHURINGA_STAT5A_TARGETS_DN	9	Up	0.292514180196153	0.59009626886073
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	20	Up	0.292565609109117	0.59009626886073
MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	166	Down	0.293122828611869	0.590969434784065
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	21	Up	0.293503787260876	0.591455370996575
LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_UP	5	Up	0.293612678912898	0.591455370996575
ELVIDGE_HYPOXIA_BY_DMOG_DN	56	Down	0.294061924997158	0.591895413359505
MARSON_FOXP3_CORE_DIRECT_TARGETS	12	Up	0.294080135960276	0.591895413359505
NOUZOVA_METHYLATED_IN_APL	44	Up	0.294301107178707	0.592044090658993
DARWICHE_PAPILLOMA_RISK_LOW_DN	129	Down	0.29440307747536	0.592044090658993
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN	7	Up	0.294644711656028	0.592152258051145
OUILLETTE_CLL_13Q14_DELETION_DN	47	Up	0.294891952269739	0.592152258051145
KESHELAVA_MULTIPLE_DRUG_RESISTANCE	70	Up	0.294942440140423	0.592152258051145
NAGASHIMA_NRG1_SIGNALING_UP	160	Up	0.294955100350255	0.592152258051145
ST_B_CELL_ANTIGEN_RECEPTOR	34	Down	0.295131305397562	0.592255899476576
MIKKELSEN_DEDIFFERENTIATED_STATE_UP	7	Up	0.295498848216116	0.592743259248698
KEGG_SPHINGOLIPID_METABOLISM	34	Up	0.295893655321001	0.593268932118388
BIOCARTA_CACAM_PATHWAY	12	Down	0.296010497893314	0.593268932118388
RICKMAN_HEAD_AND_NECK_CANCER_B	18	Down	0.29670587848877	0.594412029639954
KRIEG_HYPOXIA_NOT_VIA_KDM3A	664	Up	0.297102780144328	0.594850422512286
HUNSBERGER_EXERCISE_REGULATED_GENES	21	Down	0.297174958659377	0.594850422512286
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	15	Down	0.29771041817262	0.595612440596874
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	109	Up	0.297806220298437	0.595612440596874
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3	11	Up	0.297948994084482	0.595647400284957
GUO_TARGETS_OF_IRS1_AND_IRS2	84	Down	0.298313400589331	0.59607240194074
KRISHNAN_FURIN_TARGETS_UP	10	Up	0.29841235099263	0.59607240194074
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN	15	Down	0.298591846028814	0.596180443519941
MARKS_ACETYLATED_NON_HISTONE_PROTEINS	12	Down	0.29875494023762	0.596255661582555
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	205	Down	0.299411336162032	0.597314935843182
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	29	Up	0.30006150518094	0.597625180513394
VALK_AML_CLUSTER_6	26	Down	0.300073245803594	0.597625180513394
MATZUK_SPERMATID_DIFFERENTIATION	24	Up	0.300183544310405	0.597625180513394
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	65	Down	0.300201908742355	0.597625180513394
MCBRYAN_TERMINAL_END_BUD_UP	10	Down	0.300328182739769	0.597625180513394
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	52	Up	0.300340406898529	0.597625180513394
PID_VEGFR1_PATHWAY	25	Down	0.300446819820574	0.597625180513394
CHANG_POU5F1_TARGETS_UP	14	Down	0.301747054993489	0.599960476553344
DARWICHE_SKIN_TUMOR_PROMOTER_UP	106	Down	0.301903985174155	0.600021549129571
VANTVEER_BREAST_CANCER_BRCA1_DN	39	Down	0.302624166874513	0.60120154171393
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	16	Up	0.303330598742017	0.601585029150291
REACTOME_NOD1_2_SIGNALING_PATHWAY	28	Up	0.303395546812483	0.601585029150291
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	297	Down	0.30340195319145	0.601585029150291
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	39	Up	0.30344925686671	0.601585029150291
ZIRN_TRETINOIN_RESPONSE_UP	16	Down	0.303449915839798	0.601585029150291
NEMETH_INFLAMMATORY_RESPONSE_LPS_DN	27	Down	0.303707610160303	0.601637697149425
BIOCARTA_RELA_PATHWAY	15	Up	0.303729590483513	0.601637697149425
GEORGES_TARGETS_OF_MIR192_AND_MIR215	804	Up	0.304098312320048	0.602117191490841
ROVERSI_GLIOMA_LOH_REGIONS	28	Down	0.304263725256475	0.602188927450069
WU_HBX_TARGETS_3_DN	13	Down	0.304448282006312	0.602188927450069
NIELSEN_MALIGNAT_FIBROUS_HISTIOCYTOMA_DN	17	Down	0.304514552290695	0.602188927450069
SHI_SPARC_TARGETS_UP	19	Up	0.304865466294627	0.602415885254291
PROVENZANI_METASTASIS_UP	168	Down	0.304882755557809	0.602415885254291
PID_HDAC_CLASSIII_PATHWAY	23	Up	0.305193687136119	0.602779721082306
ABE_VEGFA_TARGETS	14	Up	0.305322882752816	0.60278446204605
REACTOME_P38MAPK_EVENTS	13	Down	0.305568495217055	0.603018939917757
GILMORE_CORE_NFKB_PATHWAY	14	Down	0.305833147233831	0.603290780891963
MANTOVANI_VIRAL_GPCR_SIGNALING_UP	59	Down	0.30599848425365	0.603366567458255
BOQUEST_STEM_CELL_DN	158	Down	0.306538622990669	0.60397021940473
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN	23	Up	0.306558716748762	0.60397021940473
NEWMAN_ERCC6_TARGETS_DN	27	Down	0.30675898776205	0.604114427431974
OXFORD_RALA_OR_RALB_TARGETS_DN	22	Down	0.306975546197516	0.604290578311797
LIU_BREAST_CANCER	19	Down	0.307707474569571	0.605407234404605
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	29	Down	0.307797493806464	0.605407234404605
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_DN	4	Down	0.30828659780929	0.606118480556396
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP	48	Up	0.308540254485015	0.606366419934585
PETROVA_PROX1_TARGETS_UP	26	Down	0.308740711189598	0.606509645039401
DELPUECH_FOXO3_TARGETS_UP	56	Up	0.309511567207192	0.607674472679488
REACTOME_HS_GAG_DEGRADATION	18	Down	0.309699122703618	0.607674472679488
BIOCARTA_AGPCR_PATHWAY	11	Down	0.309717132373244	0.607674472679488
JIANG_HYPOXIA_NORMAL	286	Up	0.310065028912173	0.607977157834229
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	12	Up	0.310127178743796	0.607977157834229
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	125	Down	0.310301660840161	0.608031609367297
BIOCARTA_IL2_PATHWAY	18	Up	0.310410752194874	0.608031609367297
PID_INTEGRIN5_PATHWAY	14	Down	0.310889935220822	0.608719420115234
PEDRIOLI_MIR31_TARGETS_DN	293	Up	0.311313930245665	0.609260754881347
BIOCARTA_TALL1_PATHWAY	13	Down	0.311422724939351	0.609260754881347
WU_HBX_TARGETS_1_DN	21	Down	0.311615005791174	0.609275586167133
STARK_HYPPOCAMPUS_22Q11_DELETION_UP	43	Down	0.311884203799536	0.609275586167133
PID_TOLL_ENDOGENOUS_PATHWAY	21	Up	0.311928556624402	0.609275586167133
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	14	Up	0.311942948407825	0.609275586167133
DELYS_THYROID_CANCER_DN	162	Up	0.312076065394986	0.609285262787582
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	27	Down	0.312394355025572	0.609656306975193
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	50	Up	0.312603373438959	0.60981388482922
BEIER_GLIOMA_STEM_CELL_UP	25	Up	0.313054402482914	0.609973925256716
SABATES_COLORECTAL_ADENOMA_SIZE_DN	8	Up	0.313058431653929	0.609973925256716
REACTOME_TELOMERE_MAINTENANCE	46	Down	0.3130703360594	0.609973925256716
RAO_BOUND_BY_SALL4_ISOFORM_B	396	Up	0.313886814380247	0.61131418089459
PID_SMAD2_3NUCLEAR_PATHWAY	74	Down	0.314709781538626	0.612665971103452
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	85	Up	0.314946627546405	0.612876081602788
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3	7	Down	0.315080062607592	0.612884868100037
NAKAMURA_ADIPOGENESIS_LATE_UP	95	Down	0.315782118013908	0.613999259320295
REACTOME_SIGNALING_BY_BMP	20	Down	0.317321144849275	0.616739461411877
PID_EPO_PATHWAY	30	Down	0.317578371738652	0.61698715947918
ENK_UV_RESPONSE_EPIDERMIS_DN	445	Up	0.317818930295994	0.61720228538691
ROSS_AML_WITH_MLL_FUSIONS	60	Up	0.318106842622568	0.617474835626842
FIGUEROA_AML_METHYLATION_CLUSTER_3_UP	121	Up	0.318288028642167	0.617474835626842
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	6	Up	0.318605804984143	0.617474835626842
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	79	Down	0.318820031026561	0.617474835626842
BIOCARTA_TPO_PATHWAY	21	Up	0.318957528822638	0.617474835626842
