	NGenes	Direction	PValue	FDR
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	251	Down	0.237009745658303	0.566903310627759
YAMASHITA_SILENCED_BY_METHYLATION	12	Down	0.237190266302627	0.567047984824702
STANELLE_E2F1_TARGETS	42	Down	0.237692643703903	0.567961582628849
PID_CDC42_PATHWAY	95	Down	0.238132406889404	0.568456027098833
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	32	Down	0.238173253633034	0.568456027098833
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	171	Down	0.238260570206539	0.568456027098833
REACTOME_SULFUR_AMINO_ACID_METABOLISM	23	Up	0.23885649162172	0.569590139536095
JISON_SICKLE_CELL_DISEASE_UP	245	Up	0.239112699293501	0.569913416479566
RIZKI_TUMOR_INVASIVENESS_2D_DN	71	Down	0.239317772230533	0.570114551697951
KIM_RESPONSE_TO_TSA_AND_DECITABINE_DN	14	Up	0.239530570422516	0.570128328232933
POOLA_INVASIVE_BREAST_CANCER_UP	272	Down	0.239564930470443	0.570128328232933
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP	95	Up	0.239890437621793	0.570135849982361
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	186	Up	0.239920890663696	0.570135849982361
BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS	11	Down	0.239974517704536	0.570135849982361
JIANG_AGING_CEREBRAL_CORTEX_UP	88	Down	0.240050847928644	0.570135849982361
NIELSEN_LEIOMYOSARCOMA_CNN1_DN	29	Up	0.240641266876595	0.570965049440904
YOSHIOKA_LIVER_CANCER_EARLY_RECURRENCE_DN	75	Up	0.240748101182038	0.570965049440904
PATIL_LIVER_CANCER	1004	Down	0.240762569535622	0.570965049440904
CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP	6	Down	0.241411145534614	0.572213349985952
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP	42	Down	0.241531206577474	0.572213349985952
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	152	Down	0.241790150922287	0.572358455571789
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	102	Up	0.241991532929268	0.572358455571789
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	140	Up	0.24205765221145	0.572358455571789
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	71	Down	0.242119464376345	0.572358455571789
LEE_LIVER_CANCER_MYC_UP	54	Down	0.242299103357577	0.572358455571789
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	530	Up	0.242319413874593	0.572358455571789
QI_PLASMACYTOMA_DN	170	Down	0.242478812414032	0.572448730556664
TIEN_INTESTINE_PROBIOTICS_6HR_UP	100	Down	0.242946791891398	0.573267055392089
JIANG_AGING_CEREBRAL_CORTEX_DN	97	Down	0.243711614005205	0.574784655297347
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP	82	Up	0.244474332465662	0.576018736808254
CAFFAREL_RESPONSE_TO_THC_8HR_3_DN	25	Down	0.244478739902741	0.576018736808254
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP	445	Up	0.24476039339061	0.576394864594837
HAN_SATB1_TARGETS_DN	633	Up	0.24503650390606	0.576560717040206
KEGG_HEDGEHOG_SIGNALING_PATHWAY	47	Down	0.245298682659859	0.576560717040206
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN	54	Up	0.24537352468581	0.576560717040206
SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN	72	Down	0.245381367110869	0.576560717040206
SOUCEK_MYC_TARGETS	6	Down	0.245441067309029	0.576560717040206
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	11	Up	0.245596219506676	0.576602774942721
FURUKAWA_DUSP6_TARGETS_PCI35_UP	93	Up	0.245703087629064	0.576602774942721
BIOCARTA_TGFB_PATHWAY	26	Down	0.245987013876045	0.576818284819103
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN	19	Up	0.246166670536298	0.576818284819103
MORI_SMALL_PRE_BII_LYMPHOCYTE_UP	121	Up	0.246255142557001	0.576818284819103
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	36	Down	0.246283336257437	0.576818284819103
LEE_CALORIE_RESTRICTION_MUSCLE_DN	69	Down	0.246444897584889	0.576910652225479
BROWNE_HCMV_INFECTION_2HR_UP	35	Up	0.246883493656749	0.577651126317228
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP	122	Up	0.247276199520759	0.578283547790131
WOTTON_RUNX_TARGETS_UP	28	Down	0.247493527704693	0.578505405678857
WANG_CLIM2_TARGETS_DN	308	Up	0.247739251712893	0.578793385307471
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	105	Down	0.247982455912127	0.579075196109189
BIOCARTA_HIF_PATHWAY	22	Up	0.248133823822583	0.579142383269704
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	46	Up	0.24888262827939	0.580603227650291
RICKMAN_HEAD_AND_NECK_CANCER_A	99	Down	0.249389408765018	0.581277423689017
LIU_BREAST_CANCER	57	Down	0.24941772604099	0.581277423689017
HUMMEL_BURKITTS_LYMPHOMA_UP	76	Down	0.250222218844899	0.582628688174192
CASTELLANO_HRAS_TARGETS_UP	8	Down	0.250311890951205	0.582628688174192
BENPORATH_CYCLING_GENES	834	Down	0.250372106660127	0.582628688174192
KEGG_ENDOCYTOSIS	190	Up	0.250596279716964	0.582628688174192
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	24	Up	0.250617831650128	0.582628688174192
BROWN_MYELOID_CELL_DEVELOPMENT_UP	184	Up	0.250737536633813	0.582628688174192
KORKOLA_CHORIOCARCINOMA	2	Down	0.251022102005164	0.583003151363026
BIOCARTA_SET_PATHWAY	15	Down	0.251646181732689	0.584165386980454
ZHENG_GLIOBLASTOMA_PLASTICITY_UP	361	Down	0.251899325818195	0.584321625228539
KIM_WT1_TARGETS_8HR_DN	145	Down	0.252007815461501	0.584321625228539
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP	13	Down	0.252084562281068	0.584321625228539
SESTO_RESPONSE_TO_UV_C5	82	Down	0.252251733848807	0.584365978275254
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_UP	24	Up	0.252351099847908	0.584365978275254
WANG_BARRETTS_ESOPHAGUS_UP	71	Up	0.252676062093305	0.584831806628503
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	151	Up	0.253154276878621	0.585426932029649
BAFNA_MUC4_TARGETS_UP	7	Up	0.253181037708843	0.585426932029649
BIOCARTA_MITOCHONDRIA_PATHWAY	23	Up	0.253344799248194	0.58551899787107
CROONQUIST_STROMAL_STIMULATION_DN	11	Down	0.253680559225713	0.585559575719481
PID_INTEGRIN5_PATHWAY	20	Down	0.253817534838083	0.585559575719481
WEBER_METHYLATED_HCP_IN_FIBROBLAST_UP	3	Down	0.253930840913494	0.585559575719481
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	49	Down	0.254008111683274	0.585559575719481
NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON	4	Down	0.254075717736237	0.585559575719481
SERVITJA_LIVER_HNF1A_TARGETS_DN	142	Up	0.254170586919386	0.585559575719481
BIOCARTA_GH_PATHWAY	41	Up	0.254289698931603	0.585559575719481
BOWIE_RESPONSE_TO_TAMOXIFEN	29	Up	0.254353990130477	0.585559575719481
KESHELAVA_MULTIPLE_DRUG_RESISTANCE	131	Up	0.255381280190505	0.587198966726744
CHEN_LIVER_METABOLISM_QTL_CIS	141	Up	0.255417299401319	0.587198966726744
PID_LKB1_PATHWAY	62	Down	0.255439008599377	0.587198966726744
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	29	Up	0.255723601301215	0.587567262911936
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	634	Up	0.25598920210533	0.58789158519474
PID_HIV_NEF_PATHWAY	41	Up	0.256224348047436	0.588145685216759
LUCAS_HNF4A_TARGETS_UP	82	Up	0.256587677052547	0.588693631081219
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_21	9	Down	0.256824023207068	0.588830294552516
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	47	Up	0.25704316111608	0.588830294552516
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	31	Down	0.257114984957258	0.588830294552516
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	9	Down	0.257145829310297	0.588830294552516
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	38	Down	0.257893279337789	0.589727240521152
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN	38	Down	0.257957991956997	0.589727240521152
VANOEVELEN_MYOGENESIS_SIN3A_TARGETS	334	Down	0.258033196794354	0.589727240521152
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN	18	Down	0.258111960772501	0.589727240521152
BIOCARTA_IL3_PATHWAY	25	Up	0.258161713251004	0.589727240521152
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2	6	Down	0.258321570906036	0.589807202010687
KEGG_LYSOSOME	117	Up	0.258733470903396	0.590462278525432
KEGG_STEROID_HORMONE_BIOSYNTHESIS	24	Up	0.260298131467007	0.593508138052666
CHEBOTAEV_GR_TARGETS_UP	111	Up	0.260319403481186	0.593508138052666
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	14	Down	0.260620558085609	0.593908112106327
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	24	Up	0.261121251578684	0.594739230011923
PID_BCR_5PATHWAY	83	Down	0.26126077893157	0.594739230011923
FUJII_YBX1_TARGETS_UP	71	Up	0.261362963908711	0.594739230011923
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN	4	Down	0.261636815942329	0.59507574314471
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	76	Up	0.262014964705933	0.595649034297799
TOMLINS_PROSTATE_CANCER_DN	58	Down	0.26256165589523	0.596156091435464
REACTOME_XENOBIOTICS	3	Up	0.262622576696671	0.596156091435464
PID_WNT_CANONICAL_PATHWAY	29	Down	0.262711518278151	0.596156091435464
BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE	185	Up	0.262772951949742	0.596156091435464
SANSOM_APC_TARGETS_UP	173	Down	0.262969225735804	0.596156091435464
RIZ_ERYTHROID_DIFFERENTIATION	93	Down	0.262995193596847	0.596156091435464
COWLING_MYCN_TARGETS	78	Down	0.263359071149164	0.59669460532789
NIELSEN_SCHWANNOMA_UP	9	Up	0.264196169960605	0.59830426984367
THUM_SYSTOLIC_HEART_FAILURE_DN	315	Up	0.264370296798186	0.598317757268971
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP	28	Up	0.264455435473669	0.598317757268971
ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN	377	Up	0.264705149562628	0.598596039508786
NEWMAN_ERCC6_TARGETS_UP	29	Up	0.266250526503524	0.601504523688179
PID_HIF1A_PATHWAY	24	Down	0.266326840310942	0.601504523688179
TAVAZOIE_METASTASIS	132	Up	0.26637329880518	0.601504523688179
IKEDA_MIR133_TARGETS_UP	70	Down	0.266854300899739	0.602302779479392
REACTOME_SIGNALING_BY_FGFR	126	Up	0.267250435626325	0.602908814660344
HONMA_DOCETAXEL_RESISTANCE	65	Down	0.268569377805881	0.605567846388584
VALK_AML_WITH_EVI1	29	Down	0.268685479684689	0.605567846388584
LI_CYTIDINE_ANALOG_PATHWAY	13	Down	0.269350867671817	0.606587127625363
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	33	Up	0.269394537205337	0.606587127625363
PID_IL27_PATHWAY	15	Up	0.269524653289587	0.606590977675087
PLASARI_TGFB1_TARGETS_10HR_DN	365	Up	0.270362759106406	0.608187463818411
YANG_BREAST_CANCER_ESR1_BULK_UP	30	Up	0.270534227846718	0.608190949207285
NIKOLSKY_BREAST_CANCER_20P13_AMPLICON	9	Down	0.270621798313657	0.608190949207285
WARTERS_RESPONSE_TO_IR_SKIN	104	Up	0.270924188715318	0.608317095308628
JAEGER_METASTASIS_DN	294	Up	0.271302433577231	0.608317095308628
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP	6	Down	0.271343751907847	0.608317095308628
PID_TGFBR_PATHWAY	76	Down	0.271438774104349	0.608317095308628
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	22	Down	0.271521125367397	0.608317095308628
NUYTTEN_NIPP1_TARGETS_UP	953	Up	0.271624666773071	0.608317095308628
BIOCARTA_IL2_PATHWAY	34	Up	0.271668533023033	0.608317095308628
NABA_PROTEOGLYCANS	19	Down	0.271836926041291	0.608317095308628
HAN_JNK_SINGALING_DN	53	Down	0.272026741612223	0.608317095308628
MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_1	16	Up	0.272060046672041	0.608317095308628
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	212	Down	0.272213666064286	0.608317095308628
JAZAG_TGFB1_SIGNALING_DN	36	Down	0.27228646131662	0.608317095308628
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	45	Up	0.272351959478778	0.608317095308628
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	71	Up	0.272620055468462	0.608628138957001
CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	40	Up	0.272770693298602	0.608676785612942
GAURNIER_PSMD4_TARGETS	50	Down	0.273116051110564	0.609097742696084
LEE_AGING_NEOCORTEX_UP	150	Up	0.273217213542126	0.609097742696084
KANG_DOXORUBICIN_RESISTANCE_DN	29	Up	0.273445423345773	0.609318952776148
GEORGES_TARGETS_OF_MIR192_AND_MIR215	1142	Up	0.273744862862983	0.609698600737732
ONO_AML1_TARGETS_UP	19	Down	0.273922409418951	0.609806532561323
REACTOME_SHC_MEDIATED_CASCADE	19	Up	0.274508145601556	0.610557816968178
FIGUEROA_AML_METHYLATION_CLUSTER_5_DN	41	Down	0.274518374945049	0.610557816968178
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	25	Down	0.274656488369305	0.610577529908986
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	21	Down	0.274824578243468	0.610663832371657
MUELLER_METHYLATED_IN_GLIOBLASTOMA	46	Up	0.275188012991288	0.611180960756536
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN	38	Down	0.275385023516712	0.611180960756536
HANSON_HRAS_SIGNALING_VIA_NFKB	27	Up	0.27544544145865	0.611180960756536
DAUER_STAT3_TARGETS_UP	73	Up	0.275784302875809	0.611645561871043
LIAO_METASTASIS	773	Down	0.276052135053433	0.611952269353552
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP	16	Up	0.276214703583928	0.611966102025864
LOPEZ_MBD_TARGETS	1304	Down	0.276357197029272	0.611966102025864
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	97	Up	0.276447007138695	0.611966102025864
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	52	Up	0.27701819579843	0.612877639850502
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN	48	Down	0.277118255444681	0.612877639850502
ZIRN_TRETINOIN_RESPONSE_UP	23	Down	0.277763816485256	0.613748791386788
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_DN	53	Up	0.277921470153528	0.613748791386788
REACTOME_SYNTHESIS_OF_PE	10	Up	0.27798531606204	0.613748791386788
CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY	22	Up	0.278031840297995	0.613748791386788
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	162	Down	0.27841354015118	0.614304326797839
ODONNELL_TFRC_TARGETS_UP	562	Up	0.278561757421147	0.614344417393789
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	13	Up	0.278977693618033	0.6147353917698
FUJIWARA_PARK2_IN_LIVER_CANCER_DN	6	Up	0.278999297196116	0.6147353917698
NELSON_RESPONSE_TO_ANDROGEN_UP	135	Up	0.279399522563559	0.61496388265935
HU_GENOTOXIC_DAMAGE_4HR	47	Down	0.279486117720576	0.61496388265935
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN	37	Up	0.27949353430771	0.61496388265935
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	426	Up	0.280079063934851	0.615965315655603
DING_LUNG_CANCER_BY_MUTATION_RATE	36	Down	0.280479963224305	0.616559956385116
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	11	Up	0.280629668923164	0.616602119066525
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	138	Down	0.281006951273428	0.616762481355535
CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP	41	Up	0.281139197514674	0.616762481355535
SUBTIL_PROGESTIN_TARGETS	70	Up	0.281173308538811	0.616762481355535
PID_RANBP2_PATHWAY	17	Down	0.281224890948311	0.616762481355535
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2	9	Down	0.281515268903891	0.617016731879725
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	283	Up	0.281644876544973	0.617016731879725
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	12	Up	0.281732661021289	0.617016731879725
CHIN_BREAST_CANCER_COPY_NUMBER_DN	18	Down	0.282107506046943	0.617180741374713
HASLINGER_B_CLL_WITH_11Q23_DELETION	32	Down	0.282166232453613	0.617180741374713
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR	3	Up	0.282199492245847	0.617180741374713
BIOCARTA_TPO_PATHWAY	36	Up	0.283106378266562	0.618704320813882
SMID_BREAST_CANCER_LUMINAL_A_UP	95	Up	0.283251487562258	0.618704320813882
AMIT_EGF_RESPONSE_20_MCF10A	28	Down	0.283289044437008	0.618704320813882
DORSAM_HOXA9_TARGETS_UP	57	Down	0.28371233845874	0.619219866511749
BIOCARTA_BIOPEPTIDES_PATHWAY	55	Up	0.283787258890334	0.619219866511749
MULLIGHAN_NPM1_SIGNATURE_3_DN	227	Down	0.284075418491862	0.619462890099993
NING_CHRONIC_OBSTRUCTIVE_PULMONARY_DISEASE_UP	200	Down	0.284263438264308	0.619462890099993
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN	52	Down	0.284369513203058	0.619462890099993
ONO_FOXP3_TARGETS_DN	33	Down	0.284465034362852	0.619462890099993
FARMER_BREAST_CANCER_CLUSTER_1	20	Up	0.28455429117633	0.619462890099993
PID_TCR_CALCIUM_PATHWAY	29	Up	0.284954516037998	0.619857964774314
PID_ATR_PATHWAY	45	Down	0.284998200569392	0.619857964774314
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	47	Down	0.285474358644436	0.620510742693932
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	20	Up	0.285561040350679	0.620510742693932
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	50	Up	0.285975542137193	0.62103956978736
DORSAM_HOXA9_TARGETS_DN	39	Up	0.286067337819072	0.62103956978736
ONDER_CDH1_SIGNALING_VIA_CTNNB1	145	Down	0.286389429372243	0.62145322202778
MARKEY_RB1_CHRONIC_LOF_UP	156	Down	0.286818239121369	0.622097962171418
MIKKELSEN_IPS_LCP_WITH_H3K27ME3	13	Up	0.287033342435906	0.622278802050125
KYNG_DNA_DAMAGE_BY_4NQO_OR_GAMMA_RADIATION	23	Down	0.287383384049196	0.622751883600184
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	120	Up	0.288116087972604	0.623398305807984
MARSON_BOUND_BY_FOXP3_STIMULATED	1204	Up	0.288134392705817	0.623398305807984
KEEN_RESPONSE_TO_ROSIGLITAZONE_DN	172	Down	0.288147411504878	0.623398305807984
KANG_FLUOROURACIL_RESISTANCE_DN	21	Up	0.288285938554977	0.623398305807984
REACTOME_SEROTONIN_RECEPTORS	5	Down	0.288424471545891	0.623398305807984
SHIN_B_CELL_LYMPHOMA_CLUSTER_3	36	Down	0.288473475126218	0.623398305807984
KEGG_VEGF_SIGNALING_PATHWAY	67	Up	0.289224102540079	0.624505401089291
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP	111	Up	0.289250173070146	0.624505401089291
DORN_ADENOVIRUS_INFECTION_32HR_UP	16	Up	0.289498882695949	0.624756839586873
GRABARCZYK_BCL11B_TARGETS_DN	75	Down	0.289806111658339	0.625125044230297
LIU_CDX2_TARGETS_DN	7	Down	0.289934160014518	0.625125044230297
MARKS_ACETYLATED_NON_HISTONE_PROTEINS	19	Down	0.290450681062506	0.625510458987288
MEISSNER_ES_ICP_WITH_H3K4ME3	64	Up	0.290477474461806	0.625510458987288
MAINA_VHL_TARGETS_UP	15	Down	0.290510149665137	0.625510458987288
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS	60	Down	0.290701698786748	0.625637733516445
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	17	Up	0.291831127689729	0.627782444083006
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	37	Up	0.292209154316312	0.628152627510748
SAGIV_CD24_TARGETS_DN	66	Up	0.292269152258388	0.628152627510748
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	201	Down	0.292448527847765	0.628252317213661
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	16	Down	0.292868492041131	0.62886852563741
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	16	Down	0.293275003511472	0.629340057520739
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	39	Up	0.293464575443935	0.629340057520739
ZHAN_MULTIPLE_MYELOMA_UP	107	Down	0.293671453970245	0.629340057520739
CADWELL_ATG16L1_TARGETS_UP	68	Up	0.293760445551388	0.629340057520739
MARSON_BOUND_BY_FOXP3_UNSTIMULATED	1501	Up	0.293884290805704	0.629340057520739
WENG_POR_DOSAGE	25	Up	0.293887418901514	0.629340057520739
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	19	Down	0.294054659831175	0.629412874056398
MELLMAN_TUT1_TARGETS_DN	84	Up	0.294750292840128	0.630412273876843
BIOCARTA_EPO_PATHWAY	32	Up	0.294788465917432	0.630412273876843
GUTIERREZ_MULTIPLE_MYELOMA_UP	44	Down	0.295271591697931	0.630999509538884
MIKI_COEXPRESSED_WITH_CYP19A1	6	Up	0.295398750022763	0.630999509538884
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	23	Down	0.295463783890773	0.630999509538884
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	118	Down	0.295745208092737	0.63114956880161
BIOCARTA_CDMAC_PATHWAY	25	Down	0.295988186734222	0.63114956880161
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	122	Up	0.296042024944338	0.63114956880161
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	67	Down	0.296068468345548	0.63114956880161
REACTOME_PKB_MEDIATED_EVENTS	33	Down	0.296905859739828	0.632548236848567
STREICHER_LSM1_TARGETS_UP	57	Up	0.296993428738677	0.632548236848567
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN	12	Down	0.297126278062441	0.632548236848567
LU_TUMOR_ANGIOGENESIS_UP	35	Down	0.297364244882284	0.632769681452212
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN	76	Down	0.297917062529568	0.633462425263638
MIZUKAMI_HYPOXIA_DN	8	Down	0.297957982416555	0.633462425263638
VALK_AML_WITH_CEBPA	46	Down	0.298796448234744	0.634959253918547
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN	198	Down	0.299121049002865	0.635363235381985
KARAKAS_TGFB1_SIGNALING	20	Down	0.299711345875363	0.636096385151934
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	241	Down	0.299735510869646	0.636096385151934
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	34	Up	0.299996553495365	0.636343203369538
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	13	Up	0.300409477687755	0.636343203369538
NAKAMURA_ADIPOGENESIS_EARLY_UP	81	Down	0.300460134520751	0.636343203369538
BIOCARTA_DEATH_PATHWAY	38	Up	0.300506698987748	0.636343203369538
HINATA_NFKB_TARGETS_FIBROBLAST_UP	108	Down	0.300525335884301	0.636343203369538
MIKKELSEN_DEDIFFERENTIATED_STATE_UP	7	Up	0.301059614882775	0.637188898165873
ENK_UV_RESPONSE_EPIDERMIS_UP	397	Down	0.301295542163343	0.63729558814309
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	145	Down	0.30137983571373	0.63729558814309
LIU_VAV3_PROSTATE_CARCINOGENESIS_UP	116	Down	0.301549106367049	0.637368223032635
RIGGINS_TAMOXIFEN_RESISTANCE_UP	94	Down	0.302094246203051	0.637977875865965
DAZARD_UV_RESPONSE_CLUSTER_G2	44	Up	0.302107643588519	0.637977875865965
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP	894	Down	0.302316288977347	0.63813322123726
FRIDMAN_SENESCENCE_UP	132	Down	0.303573309062653	0.640500362667251
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP	36	Up	0.303893603562354	0.640889903227037
SU_KIDNEY	16	Down	0.30404146597752	0.64091561145819
RASHI_NFKB1_TARGETS	33	Down	0.304227584739051	0.640921482652985
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	93	Up	0.304465398087317	0.640921482652985
CHYLA_CBFA2T3_TARGETS_DN	313	Up	0.304522197888895	0.640921482652985
PID_AP1_PATHWAY	124	Down	0.304586945079583	0.640921482652985
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	281	Up	0.304825816882281	0.641136262105277
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24	19	Down	0.304960453207146	0.641136262105277
DER_IFN_GAMMA_RESPONSE_UP	124	Down	0.305220250684095	0.641397003661773
KASLER_HDAC7_TARGETS_2_UP	4	Up	0.305706506590458	0.642133186808948
WAKASUGI_HAVE_ZNF143_BINDING_SITES	59	Down	0.305876558819197	0.642204828383061
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	90	Down	0.306377207454896	0.642970203472646
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	32	Down	0.306861392377022	0.643617542867197
TERAO_AOX4_TARGETS_HG_DN	8	Down	0.306958154970321	0.643617542867197
REACTOME_TRYPTOPHAN_CATABOLISM	8	Up	0.307443339712486	0.644348862822441
VERNOCHET_ADIPOGENESIS	13	Down	0.307793472260104	0.644450823612953
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	111	Up	0.307970395243562	0.644450823612953
HELLER_HDAC_TARGETS_DN	397	Down	0.308029976225813	0.644450823612953
BIOCARTA_TALL1_PATHWAY	20	Down	0.308037671405175	0.644450823612953
MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_DN	13	Up	0.308288540782602	0.644537039993317
LINDVALL_IMMORTALIZED_BY_TERT_DN	127	Down	0.308351759183932	0.644537039993317
